Year,Month,Amount,Term,Bank,State,City,Zip,CreateJob,NoEmp,RealEstate,RevLineCr,UrbanRural,Default
2008,August,575000,120,FOCUS BUSINESS BANK,CA,CAMPBELL,85008,0,5,No,N,Urban,0
2008,September,151463,84,U.S. BANK NATIONAL ASSOCIATION,CA,WESTMINSTER,92683,0,5,No,Y,Urban,0
2008,August,296000,240,CDC SMALL BUS. FINAN CORP,CA,OCEANSIDE,92056,1,3,Yes,N,Urban,0
2008,January,308500,84,MUFG UNION BANK NATL ASSOC,CA,Bonsall,92003,0,2,No,N,Urban,0
2008,February,5000,55,BBCN BANK,CA,NORTH HOLLYWOOD,91602,1,2,No,N,Urban,1
1999,May,450000,300,INNOVATIVE BANK,CA,SAN FRANCISCO,94115,4,4,Yes,N,Urban,0
2008,April,820000,240,SBA - EDF ENFORCEMENT ACTION,CA,ONTARIO,91761,8,4,Yes,N,Urban,0
2008,November,150000,93,MISSION NATIONAL BANK,CA,OAKLAND,94612,0,49,No,N,Urban,1
1999,April,65000,93,TRI COUNTIES BANK,CA,SACRAMENTO,95842,0,3,No,N,Urban,1
1999,April,320000,120,HANMI BANK,CA,STUDIO CITY,91423,0,16,No,N,Urban,0
1999,May,38000,300,CALIFORNIA BANK & TRUST,CA,FRESNO,93706,0,3,Yes,N,Urban,0
1999,August,95000,56,MUFG UNION BANK NATL ASSOC,CA,PISMO BEACH (PISMO),93449,3,1,No,N,Urban,1
2008,December,639400,143,FIRST NATL BK OF NORTHERN CALI,CA,SOUTH SAN FRANCISCO,94080,10,20,No,N,Urban,0
2008,August,1375000,102,SEACOAST COMMERCE BANK,CA,EL CAJON,92020,0,12,No,N,Urban,1
2008,August,1682000,240,CDC SMALL BUS. FINAN CORP,CA,SAN DIEGO,92154,10,20,Yes,N,Urban,0
2000,January,180000,300,NORTH VALLEY BANK,CA,COTTONWOOD,96022,4,4,Yes,N,Urban,0
2008,July,658000,240,SBA - EDF ENFORCEMENT ACTION,CA,SIMI VALLEY (SIMI),93063,1,5,Yes,N,Urban,0
2000,June,771000,240,CDC SMALL BUS. FINAN CORP,CA,RIVERSIDE,92504,23,102,Yes,N,Urban,0
2008,August,750000,120,MANUFACTURERS BANK,CA,LOS ANGELES,90028,0,12,No,N,Urban,0
2008,November,50000,36,FOUNDERS COMMUNITY BANK,CA,GROVER BEACH,93433,0,15,No,N,Undefined,0
2008,April,200000,46,COMMERCEWEST BANK,CA,WHITTIER,90605,2,7,No,Y,Urban,1
2009,August,50000,84,FIRST ENTERTAINMENT CU,CA,Mar Vista,90066,0,1,No,Y,Urban,0
2009,February,60858,63,U.S. BANK NATIONAL ASSOCIATION,CA,SAN PEDRO,90731,0,2,No,Y,Urban,1
2009,May,10000,120,"SUPERIOR FINANCIAL GROUP, LLC",CA,SAN JOSE,95136,4,2,No,N,Urban,0
2009,May,2000000,108,U.S. BANK NATIONAL ASSOCIATION,CA,SAN DIEGO,92109,0,20,No,N,Urban,0
2008,July,130000,60,COMMERCIAL BANK OF CALIFORNIA,CA,NEWHALL,91321,3,1,No,N,Urban,0
2009,October,7500,92,"SUPERIOR FINANCIAL GROUP, LLC",CA,PALMDALE,93551,2,2,No,N,Urban,1
2008,December,460000,84,UMPQUA BANK,CA,SIGNAL HILL,90755,2,9,No,N,Urban,0
2009,December,7500,82,"SUPERIOR FINANCIAL GROUP, LLC",CA,HUNTINGTON BEACH,92648,0,1,No,N,Urban,1
2009,August,5000,120,"SUPERIOR FINANCIAL GROUP, LLC",CA,SANTA MONICA,90272,0,3,No,N,Urban,0
2000,March,266400,300,WELLS FARGO BANK NATL ASSOC,CA,LA MESA,91941,0,2,Yes,N,Urban,0
2008,December,479000,289,FIRST-CITIZENS BK & TR CO,CA,CHULA VISTA,91914,1,1,Yes,N,Urban,1
2009,March,25000,73,BBCN BANK,CA,SAN JOSE,95127,0,2,No,N,Urban,1
2009,March,25000,84,BBCN BANK,CA,PACIFICA,94044,1,2,No,N,Urban,0
2009,April,32375,56,U.S. BANK NATIONAL ASSOCIATION,CA,MODESTO,95356,0,1,No,Y,Urban,1
2009,May,10000,110,"SUPERIOR FINANCIAL GROUP, LLC",CA,LA VERNE,91750,2,2,No,N,Urban,1
2000,February,52200,60,FIRST BANK,CA,DIXON,95620,0,1,No,N,Urban,0
2008,August,712700,300,FIRST-CITIZENS BK & TR CO,CA,SAN MATEO,94401,9,9,Yes,N,Urban,0
2000,January,427500,300,LOANS FROM OLD CLOSED LENDERS,CA,UNION CITY,94587,6,10,Yes,N,Urban,0
2000,June,200000,120,COMERICA BANK,CA,LOS ANGELES,90026,2,1,No,N,Urban,0
2009,June,10000,99,"SUPERIOR FINANCIAL GROUP, LLC",CA,SANTA PAULA,93060,0,2,No,N,Urban,1
2008,August,215000,240,SBA - EDF ENFORCEMENT ACTION,CA,LOS ANGELES,91352,1,1,Yes,N,Urban,0
1989,September,93000,300,HANMI BANK,CA,COMPTON,90222,0,1,Yes,N,Rural,0
2009,June,1665000,300,PLAZA BANK,CA,ENCINITAS,92024,1,1,Yes,N,Urban,0
2000,July,48270,60,"CITIBANK, N.A.",CA,TUSTIN,92780,0,1,No,Y,Urban,0
2009,May,285000,300,WELLS FARGO BANK NATL ASSOC,CA,Murrieta,92562,0,4,Yes,N,Urban,0
2009,April,243000,90,WELLS FARGO BANK NATL ASSOC,CA,Glendale,91201,0,2,No,N,Urban,0
2008,March,250000,84,PACIFIC MERCANTILE BANK,CA,THOUSAND OAKS,91362,3,15,No,N,Urban,0
2009,April,50000,84,CALIFORNIA BANK & TRUST,CA,VALLEY CENTER,92082,0,5,No,N,Undefined,0
1989,July,252000,120,FIRST BANK,CA,MISSION VIEJO,92691,0,10,No,N,Rural,0
2000,June,255000,300,MUFG UNION BANK NATL ASSOC,CA,LOS ANGELES,90026,0,18,Yes,N,Urban,0
2008,September,200000,46,COMMUNITY VALLEY BANK,CA,BRAWLEY,92227,3,3,No,Y,Undefined,1
2009,July,7500,99,"SUPERIOR FINANCIAL GROUP, LLC",CA,RANCHO SANTA MARGARITA,92688,5,7,No,N,Urban,1
1989,December,85000,120,GOVERMNET FUNDING CALBIDCO,CA,VENTURA,93003,0,4,No,N,Rural,0
2009,March,936000,120,ALTAPACIFIC BANK,CA,Temecula,92590,24,24,No,N,Urban,0
1989,July,50000,84,GOVERMNET FUNDING CALBIDCO,CA,NORWALK,90650,0,3,No,N,Rural,0
2008,December,235000,92,CALIFORNIA CU,CA,LONG BEACH,90802,10,40,No,N,Urban,1
1989,July,115000,216,"CITIBANK, N.A.",CA,FRESNO,93701,0,4,No,N,Rural,0
2009,June,25000,64,BBCN BANK,CA,TARZANA,91356,0,1,No,N,Urban,1
2000,May,125000,120,COMERICA BANK,CA,IMPERIAL BEACH,91932,0,5,No,N,Urban,0
2008,January,803000,240,SBA - EDF ENFORCEMENT ACTION,CA,SANTA CLARITA,91355,6,4,Yes,N,Urban,0
1989,December,49500,24,U.S. BANK NATIONAL ASSOCIATION,CA,BLUE LAKE,95525,0,3,No,N,Rural,0
2009,October,50570,84,U.S. BANK NATIONAL ASSOCIATION,CA,TURLOCK,95382,0,7,No,Y,Undefined,0
1989,May,50000,96,WELLS FARGO BANK NATL ASSOC,CA,SANTA CRUZ,95066,0,10,No,N,Rural,0
1989,December,250000,120,GE CAP. SMALL BUS. FINAN CORP,CA,POWAY,92064,0,1,No,N,Rural,0
1989,July,212000,300,BANK OF THE WEST,CA,CARSON,90745,0,12,Yes,N,Rural,0
2009,April,122049,84,U.S. BANK NATIONAL ASSOCIATION,CA,SAN DIEGO,92101,2,1,No,Y,Urban,0
1989,July,200000,84,FDIC/PLACER BANK OF COMMERCE,CA,SACRAMENTO,95825,0,10,No,N,Rural,0
1989,February,171000,240,BANK OF AMERICA CALIFORNIA N.A,CA,BRAWLEY,92227,0,16,Yes,N,Rural,0
2009,June,10000,102,"SUPERIOR FINANCIAL GROUP, LLC",CA,NORTH HOLLYWOOD,91606,1,2,No,N,Urban,1
2009,May,10000,120,"SUPERIOR FINANCIAL GROUP, LLC",CA,SAN DIEGO,92114,5,2,No,N,Urban,0
1989,October,125000,84,UMPQUA BANK,CA,SANTA ROSA,95404,0,27,No,N,Rural,0
2000,December,180000,240,CDC SMALL BUS. FINAN CORP,CA,ALPINE,91901,6,2,Yes,N,Urban,0
1990,October,550000,120,INTERNATL CITY BANK NATL ASSOC,CA,BEVERLY HILLS,90211,0,7,No,N,Rural,0
1990,March,230000,155,GE CAP. SMALL BUS. FINAN CORP,CA,DANA POINT,92675,0,12,No,N,Rural,0
1990,January,270000,240,CATHAY BANK,CA,INGLEWOOD,90301,0,1,Yes,N,Rural,0
2009,July,435000,94,BENEFICIAL STATE BANK,CA,ROSEVILLE,95661,4,2,No,N,Urban,1
2000,January,138000,120,UMPQUA BANK,CA,WEAVERVILLE,96093,2,2,No,N,Undefined,0
2009,May,1500000,120,MUFG UNION BANK NATL ASSOC,CA,Burbank,91502,0,23,No,N,Urban,0
1990,April,120000,300,FIRST BANK,CA,SAN JOSE,95120,0,1,Yes,N,Rural,0
1990,October,115000,84,WELLS FARGO BANK NATL ASSOC,CA,SAN JOSE,95129,0,3,No,N,Rural,0
2000,July,348000,300,FIRST BANK,CA,VENTURA (CORPORATE NAME SAN BU,93003,6,6,Yes,N,Urban,0
2000,December,723000,240,SOUTHLAND ECONOMIC DEVEL CORP,CA,ORANGE,92865,3,3,Yes,N,Urban,0
2000,August,65000,110,BBCN BANK,CA,REDONDO BEACH,90278,0,5,No,N,Urban,1
1990,August,80000,84,WELLS FARGO BANK NATL ASSOC,CA,LA MIRADA,92707,0,4,No,N,Rural,0
2000,September,480000,300,MUFG UNION BANK NATL ASSOC,CA,CORTE MADERA,94925,0,3,Yes,N,Urban,0
2009,February,7500,109,"SUPERIOR FINANCIAL GROUP, LLC",CA,SAN MATEO,94401,0,1,No,N,Urban,1
2000,September,125000,52,GE CAP. SMALL BUS. FINAN CORP,CA,OCEANSIDE,92054,0,6,No,N,Urban,1
2000,January,75000,60,WELLS FARGO BANK NATL ASSOC,CA,ROSEVILLE,95661,2,8,No,Y,Urban,0
2009,June,25000,84,BBCN BANK,CA,ALAMEDA,94501,0,3,No,N,Urban,0
2009,October,200000,84,FIRST MERCHANTS BANK NATL ASSO,CA,SIGNAL HILL,90744,1,4,No,N,Urban,0
1990,December,90000,120,PACIFIC WESTERN BANK,CA,SAN BERNARDINO,92408,0,6,No,N,Rural,0
2000,November,200000,120,CITIZENS BUSINESS BANK,CA,NORTH HOLLYWOOD,91605,0,10,No,N,Urban,0
1990,October,100000,300,GE CAP. SMALL BUS. FINAN CORP,CA,EL CAJON,92020,0,5,Yes,N,Rural,0
2009,February,1556000,300,CITY NATIONAL BANK,CA,LA JOLLA,92037,2,8,Yes,N,Urban,0
2010,May,504000,120,SANTA CLARA VALLEY BANK NATL A,CA,Sun valley,91352,4,36,No,N,Urban,0
2010,June,872400,300,OPUS BANK,CA,Manhattan beach,90266,0,4,Yes,N,Urban,0
2010,April,580000,300,BBCN BANK,CA,LOS ANGELES,90007,2,5,Yes,N,Urban,0
2000,August,225000,288,WELLS FARGO BANK NATL ASSOC,CA,WATSONVILLE,95076,0,1,Yes,N,Urban,0
2000,November,40000,84,CALIFORNIA BANK & TRUST,CA,MADERA,93638,3,5,No,N,Undefined,0
2000,August,1000000,306,COMERICA BANK,CA,CARLSBAD,92008,12,13,Yes,N,Urban,0
2000,February,250000,84,GROW AMERICA FUND INC,CA,INGLEWOOD,90302,10,55,No,N,Urban,0
2000,July,574000,240,U.S. BANK NATIONAL ASSOCIATION,CA,GLENDALE,91203,0,13,Yes,N,Urban,0
2010,November,446800,300,WELLS FARGO BANK NATL ASSOC,CA,San Jose,95131,2,2,Yes,N,Urban,0
2000,October,250000,120,BBCN BANK,CA,MARINA DEL REY,90292,0,5,No,N,Urban,0
1990,July,150000,96,GOVERMNET FUNDING CALBIDCO,CA,SAN JUAN CAPISTRANO,92675,0,4,No,N,Rural,0
2010,February,632100,300,WELLS FARGO BANK NATL ASSOC,CA,Murrieta,92562,9,1,Yes,N,Urban,0
2010,October,1177500,300,EH NATIONAL BANK,CA,PERRIS,92571,0,12,Yes,N,Urban,0
2000,September,129000,240,CDC SMALL BUS. FINAN CORP,CA,SAN DIEGO,92102,4,6,Yes,N,Urban,0
2000,August,675000,300,HANMI BANK,CA,LOS ANGELES,90031,0,9,Yes,N,Urban,0
2000,October,183619,240,WELLS FARGO BANK NATL ASSOC,CA,ANAHEIM,92802,5,5,Yes,N,Urban,0
2010,December,5000,92,"SUPERIOR FINANCIAL GROUP, LLC",CA,SUISUN CITY,94585,1,1,No,N,Urban,1
2010,April,2000000,300,"READYCAP LENDING, LLC",CA,San Diego,92121,0,32,Yes,N,Urban,0
2000,July,25200,60,UMPQUA BANK,CA,SHINGLE SPRINGS,95682,0,1,No,N,Urban,0
2000,March,500000,300,WILSHIRE BANK,CA,LOS ANGELES,90005,0,10,Yes,N,Urban,0
2010,August,1150000,300,WELLS FARGO BANK NATL ASSOC,CA,San Rafael,94901,0,3,Yes,N,Urban,0
2010,April,300000,300,WELLS FARGO BANK NATL ASSOC,CA,BAKERSFIELD,93263,0,2,Yes,N,Undefined,0
2000,May,222000,303,FIRST BANK,CA,COVINA,91723,0,2,Yes,N,Urban,0
2010,July,71015,84,U.S. BANK NATIONAL ASSOCIATION,CA,NEWPORT BEACH,92663,0,5,No,Y,Urban,0
2010,March,450000,84,CALIFORNIA UNITED BANK,CA,Garden grove,92844,2,20,No,N,Urban,0
2010,December,100000,91,HERITAGE OAKS BANK,CA,San Luis Obispo,93401,2,0,No,N,Undefined,1
2010,June,327000,240,SAN DIEGO PRIVATE BANK,CA,MONTEBELLO,90640,0,15,Yes,N,Urban,0
2010,July,200000,110,COMMUNITY VALLEY BANK,CA,EL CENTRO,92243,0,4,No,N,Undefined,1
1990,April,161000,300,WELLS FARGO BANK NATL ASSOC,CA,VALLEY CENTER,92082,0,2,Yes,N,Rural,0
2010,July,618000,300,AMERICAN CONTINENTAL BANK,CA,Chino Hills,91709,0,3,Yes,N,Urban,0
2000,April,500000,180,MUFG UNION BANK NATL ASSOC,CA,SAN MARCOS,95069,2,3,No,N,Urban,0
2000,November,135000,300,BANK OF AMERICA NATL ASSOC,CA,PALMDALE,93550,5,2,Yes,N,Urban,0
2010,October,100000,60,WELLS FARGO BANK NATL ASSOC,CA,San clemente,92673,8,13,No,N,Urban,0
2000,June,1344400,300,U.S. BANK NATIONAL ASSOCIATION,CA,SAN DIEGO,92111,0,26,Yes,N,Urban,0
2000,January,136500,300,U.S. BANK NATIONAL ASSOCIATION,CA,SAN DIEGO,92111,0,26,Yes,N,Urban,0
2010,March,225000,300,PACIFIC ENTERPRISE BANK,CA,INGLEWOOD,90301,0,10,Yes,N,Urban,0
2010,October,1665000,120,PACIFIC ENTERPRISE BANK,CA,ANAHEIM,92806,0,150,No,N,Urban,0
2000,March,193000,300,U.S. BANK NATIONAL ASSOCIATION,CA,SACRAMENTO,95816,0,57,Yes,N,Urban,0
2000,July,126000,300,WELLS FARGO BANK NATL ASSOC,CA,LAGUNA BEACH,92651,0,4,Yes,N,Urban,0
2000,November,619000,240,BAY AREA EMPLOYMENT DEVEL CO,CA,PLEASANTON,94588,14,18,Yes,N,Urban,0
2000,June,64270,60,"CITIBANK, N.A.",CA,ROCKLIN,95765,0,5,No,Y,Urban,0
2000,April,594000,300,GE CAP. SMALL BUS. FINAN CORP,CA,CANOGA ANNEX,91304,2,5,Yes,N,Urban,0
2010,September,250000,300,AMERICAN CONTINENTAL BANK,CA,Chino Hills,91709,0,3,Yes,N,Urban,0
2000,January,1149000,300,PACIFIC WESTERN BANK,CA,ANAHEIM,92805,4,130,Yes,N,Urban,0
2000,May,577000,240,SOUTHLAND ECONOMIC DEVEL CORP,CA,RANCHO SANTA MARGARITA,92688,17,16,Yes,N,Urban,0
2000,September,292500,84,COMERICA BANK,CA,ONTARIO,91761,20,2,No,N,Urban,0
2001,April,115400,120,COMERICA BANK,CA,GRASS VALLEY,95949,0,3,No,N,Urban,0
2001,December,333000,300,WELLS FARGO BANK NATL ASSOC,CA,SAN JOSE,95115,0,1,Yes,N,Urban,0
2001,November,127500,8,WELLS FARGO BANK NATL ASSOC,CA,TWAIN HARTE,95383,0,5,No,N,Urban,1
2001,April,25000,114,MONTECITO BANK & TRUST,CA,GOLETA,93117,2,2,No,N,Urban,0
2001,January,517500,300,MUFG UNION BANK NATL ASSOC,CA,UPLAND,91786,0,10,Yes,N,Urban,0
2001,October,607000,306,WELLS FARGO BANK NATL ASSOC,CA,IRVINE,92618,0,6,Yes,N,Urban,0
2001,June,400000,106,COMERICA BANK,CA,GRASS VALLEY,95945,2,14,No,N,Urban,1
2010,September,35000,84,SAFE CU,CA,Fair Oaks,95628,2,4,No,Y,Urban,0
2001,September,92370,83,CALIFORNIA BANK & TRUST,CA,SAN DIEGO,92118,1,2,No,Y,Urban,0
2010,October,69845,59,SAFE CU,CA,Rancho Murieta,95683,5,2,No,Y,Urban,1
2001,June,414000,240,MORTGAGE CAP. DEVEL CORP,CA,HAYWARD,94545,4,47,Yes,N,Urban,0
2010,February,10000,99,"SUPERIOR FINANCIAL GROUP, LLC",CA,SAN JOSE,95134,4,3,No,N,Urban,1
2010,December,50300,84,JPMORGAN CHASE BANK NATL ASSOC,CA,VAN NUYS,91406,0,2,No,N,Urban,0
2010,June,215000,240,SBA - EDF ENFORCEMENT ACTION,CA,Roseville,95678,8,14,Yes,N,Urban,0
2001,June,163000,240,CDC SMALL BUS. FINAN CORP,CA,ORANGE,92865,5,5,Yes,N,Urban,0
2001,March,100000,87,COMERICA BANK,CA,GLENDALE,91203,2,10,No,N,Urban,0
2010,February,135000,84,NORTH VALLEY BANK,CA,Fairfield,94533,0,1,No,N,Urban,0
2010,January,5000,85,"SUPERIOR FINANCIAL GROUP, LLC",CA,TURLOCK,95380,2,2,No,N,Urban,0
2010,November,50000,84,JPMORGAN CHASE BANK NATL ASSOC,CA,VALLEY VILLAGE,91607,20,14,No,Y,Urban,0
1990,November,35000,84,PACIFIC WESTERN BANK,CA,FALLBROOK,92028,0,2,No,N,Rural,0
2001,August,536000,240,CDC SMALL BUS. FINAN CORP,CA,SAN DIEGO,92101,5,15,Yes,N,Urban,0
2001,April,162000,240,CDC SMALL BUS. FINAN CORP,CA,TEMECULA,92590,5,3,Yes,N,Urban,0
2001,July,150000,240,CDC SMALL BUS. FINAN CORP,CA,SAN DIEGO,92116,3,7,Yes,N,Urban,0
2001,May,314000,240,MID ST. DEVEL CORP,CA,BAKERSFIELD,93307,5,5,Yes,N,Urban,0
2001,December,55000,36,CALIFORNIA BANK & TRUST,CA,SANTA MONICA,90404,0,4,No,Y,Urban,0
2001,December,75000,36,CALIFORNIA BANK & TRUST,CA,YORBA LINDA,92887,3,3,No,Y,Urban,0
2010,April,15000,104,"SUPERIOR FINANCIAL GROUP, LLC",CA,GARDEN GROVE,92840,0,4,No,N,Urban,1
2001,September,440000,240,CDC SMALL BUS. FINAN CORP,CA,FOUNTAIN VALLEY,92708,10,18,Yes,N,Urban,0
2001,February,229200,109,EAST WEST BANK,CA,SANTA FE SPRINGS,90670,0,2,No,N,Urban,0
2010,September,158772,84,U.S. BANK NATIONAL ASSOCIATION,CA,CALABASAS,91302,0,1,No,Y,Urban,0
2001,June,125100,300,HERITAGE BANK OF COMMERCE,CA,LOS BANOS,93635,0,2,Yes,N,Urban,0
1990,February,200000,108,GE CAP. SMALL BUS. FINAN CORP,CA,ROWLAND HEIGHTS,91748,0,3,No,N,Rural,0
1990,May,90000,120,CITY NATIONAL BANK,CA,CHATSWORTH,91311,0,4,No,N,Rural,0
2001,May,1000000,120,CITY NATIONAL BANK,CA,VAN NUYS,91408,2,68,No,N,Urban,0
2001,March,100000,84,CITIZENS BUSINESS BANK,CA,LAKE ISABELLA (ISABELLA),93240,4,1,No,N,Urban,0
2001,October,100000,120,MUFG UNION BANK NATL ASSOC,CA,SUN VALLEY,91352,1,3,No,N,Urban,0
2001,May,635000,240,SOUTHLAND ECONOMIC DEVEL CORP,CA,UPLAND,91763,20,40,Yes,N,Urban,0
2010,October,29700,84,JPMORGAN CHASE BANK NATL ASSOC,CA,CORONA DEL MAR,92625,1,1,No,Y,Urban,0
2001,April,1000000,303,THE HUNTINGTON NATIONAL BANK,CA,LOS ANGELES,90066,0,1,Yes,N,Urban,0
2010,May,15003,84,JPMORGAN CHASE BANK NATL ASSOC,CA,SANTA MONICA,90403,1,2,No,Y,Urban,0
2010,December,205000,84,SOUTH CNTY BANK NATL ASSOC,CA,SUN VALLEY,91352,1,3,No,N,Urban,0
2001,December,30000,60,CENTRAL VALLEY COMMUNITY BANK,CA,TRACY,95376,0,1,No,N,Urban,0
2010,April,250000,84,CITY NATIONAL BANK,CA,Irvine,92618,0,10,No,Y,Urban,0
2010,April,452000,240,"CAPITAL ACCESS GROUP, INC.",CA,Santa clara,95051,7,1,Yes,N,Urban,0
2010,February,55000,120,FRESNO FIRST BANK,CA,BAKERSFIELD,93309,1,1,No,N,Undefined,0
2001,March,638000,300,GE CAP. SMALL BUS. FINAN CORP,CA,NEWBURY PARK,91320,0,6,Yes,N,Urban,0
2001,October,80000,84,"RABOBANK, NATIONAL ASSOCIATION",CA,EL CENTRO,92243,8,1,No,N,Undefined,0
2001,August,220000,120,BANK OF THE WEST,CA,SANTA ROSA,94507,1,2,No,N,Urban,0
2001,February,306000,300,"CITIBANK, N.A.",CA,BIG BEAR,92315,7,3,Yes,N,Urban,0
2001,July,322400,240,BANK OF THE SIERRA,CA,BAKERSFIELD,93308,0,2,Yes,N,Urban,0
1990,June,150000,120,COMMUNITY W. BANK NATL ASSOC,CA,MORENO VALLEY,92360,0,2,No,N,Rural,0
2001,April,750000,300,HERITAGE BANK OF COMMERCE,CA,SEBASTIANI,95472,10,20,Yes,N,Urban,0
2001,January,249000,240,CDC SMALL BUS. FINAN CORP,CA,SAN DIEGO,92104,4,12,Yes,N,Urban,0
2001,June,250000,84,WELLS FARGO BANK NATL ASSOC,CA,ANAHEIM,92807,3,2,No,N,Urban,0
2001,February,30000,42,BANK OF AMERICA NATL ASSOC,CA,LA MIRADA,90638,0,2,No,Y,Urban,1
1991,September,25000,96,WELLS FARGO BANK NATL ASSOC,CA,SCOTTS VALLEY,95066,0,10,No,N,Rural,0
2011,July,495000,84,BANK OF AMERICA NATL ASSOC,CA,SIMI VALLEY,93063,0,24,No,N,Urban,0
2011,November,538000,300,U.S. BANK NATIONAL ASSOCIATION,CA,DALY CITY,94014,0,6,Yes,N,Urban,0
2001,April,409500,300,COAST NATIONAL BANK,CA,OCEANO,93401,0,10,Yes,N,Undefined,0
2011,December,510000,300,BANC OF CALIFORNIA NATL ASSOC,CA,LOS ANGELES,90034,0,14,Yes,N,Urban,0
1991,September,200000,120,GE CAP. SMALL BUS. FINAN CORP,CA,AGOURA HILLS,91301,0,6,No,N,Rural,0
1991,October,60000,76,LOANS FROM OLD CLOSED LENDERS,CA,"LA CANADA,",91011,0,2,No,N,Rural,0
2001,February,222700,300,U.S. BANK NATIONAL ASSOCIATION,CA,BURBANK,91506,2,4,Yes,N,Urban,0
2001,September,158000,240,SBA DENVER FINANCE CENTER,CA,TRACY,95376,2,6,Yes,N,Urban,0
1991,July,80000,84,COMERICA BANK,CA,ANAHEIM,92804,0,1,No,N,Rural,0
1991,April,210000,120,GE CAP. SMALL BUS. FINAN CORP,CA,AGOURA,91301,0,2,No,N,Rural,0
2011,April,500000,120,SANTA CRUZ COUNTY BANK,CA,Watsonville,95076,0,1,No,N,Undefined,0
2001,June,254500,120,MUFG UNION BANK NATL ASSOC,CA,VAN NUYS,91405,1,1,No,N,Urban,0
1991,July,619000,240,LANDMARK CERT. DEVEL CORP,CA,ANAHEIM,92807,18,60,Yes,N,Rural,0
1991,June,50000,120,CITY NATIONAL BANK,CA,NORTHRIDGE,91326,0,5,No,N,Rural,0
2011,December,150000,84,SANTA CRUZ COUNTY BANK,CA,Santa cruz,95060,0,1,No,N,Urban,0
2001,March,99000,84,WILSHIRE BANK,CA,BELL,90201,0,2,No,N,Urban,0
2001,February,330000,300,CALIFORNIA BANK & TRUST,CA,LOS ANGELES,90302,0,3,Yes,N,Urban,0
2011,August,512000,300,UMPQUA BANK,CA,Quincy,95971,0,1,Yes,N,Urban,0
2001,March,157000,300,HANMI BANK,CA,COVINA,91722,0,13,Yes,N,Urban,0
1991,January,75000,84,FDIC/MISSION VIEJO NATL BK,CA,REDONDO BEACH,90278,0,3,No,N,Rural,0
2001,November,455000,120,WELLS FARGO BANK NATL ASSOC,CA,BERKELEY,94710,0,4,No,N,Urban,0
2011,January,12781,84,U.S. BANK NATIONAL ASSOCIATION,CA,EUREKA,95501,0,2,No,Y,Undefined,0
2001,June,35000,60,WELLS FARGO BANK NATL ASSOC,CA,BERKELEY,94710,0,4,No,Y,Urban,0
2011,July,90000,120,SUNCREST BANK,CA,Fresno,93726,0,3,No,N,Urban,0
2011,December,271800,300,OPEN BANK,CA,Riverside,92503,0,40,Yes,N,Urban,0
2001,September,181000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,ARCADE,91006,3,2,Yes,N,Urban,0
1991,April,140000,84,COMMUNITY W. BANK NATL ASSOC,CA,SANTA BARBARA,93108,0,5,No,N,Rural,0
2001,December,333000,300,CITIZENS BUSINESS BANK,CA,LOS ANGELES,90006,0,35,Yes,N,Urban,0
2001,March,311600,300,HERITAGE BANK OF COMMERCE,CA,FREMONT (CENTERVILLE),94538,1,5,Yes,N,Urban,0
2001,December,254500,300,COMERICA BANK,CA,LONG BEACH,90803,0,20,Yes,N,Urban,0
2011,June,285000,14,COMMUNITY VALLEY BANK,CA,El centro,92243,0,7,No,Y,Undefined,0
2001,August,545000,300,U.S. BANK NATIONAL ASSOCIATION,CA,SAN FRANCISCO,94103,4,6,Yes,N,Urban,0
2011,February,2315000,300,UNITED MIDWEST SAVINGS BANK,CA,Burbank,91502,6,6,Yes,N,Urban,0
1991,July,240000,300,INNOVATIVE BANK,CA,SONORA,95370,0,2,Yes,N,Rural,0
2001,September,143000,300,U.S. BANK NATIONAL ASSOCIATION,CA,STOCKTON,95205,0,50,Yes,N,Urban,0
2001,August,434000,240,MORTGAGE CAP. DEVEL CORP,CA,SAN FRANCISCO,94109,0,2,Yes,N,Urban,0
1991,October,60000,31,GE CAP. SMALL BUS. FINAN CORP,CA,SAN MARCOS,92069,0,1,No,N,Rural,1
1991,March,369000,84,LOANS FROM OLD CLOSED LENDERS,CA,SAN LEANDRO,94577,0,9,No,N,Rural,0
2001,November,30619,84,BANK OF AMERICA NATL ASSOC,CA,WILLIAMS,95987,1,3,No,Y,Urban,0
2001,October,1000000,240,SOUTHLAND ECONOMIC DEVEL CORP,CA,ALISO VIEJO,92656,40,600,Yes,N,Urban,0
2011,December,26289,63,U.S. BANK NATIONAL ASSOCIATION,CA,SAN DIEGO,92131,3,1,No,Y,Urban,1
2001,August,270000,120,CITY NATIONAL BANK,CA,SAN DIEGO,92109,0,12,No,N,Urban,0
1991,December,58000,120,WELLS FARGO BANK NATL ASSOC,CA,LIVERMORE,94550,0,2,No,N,Rural,0
2001,July,135000,108,UMPQUA BANK,CA,FORTUNA,95540,0,2,No,N,Undefined,0
1991,March,150000,180,BANK OF AMERICA NATL ASSOC,CA,SAN DIEGO,92126,0,13,No,N,Rural,0
1991,August,183000,87,COMPASS BANK,CA,STUDIO CITY,91604,0,4,No,N,Rural,0
1991,August,89000,138,WESTAMERICA BANK,CA,ATWATER,95301,0,3,No,N,Rural,1
1991,April,60000,84,LOANS FROM OLD CLOSED LENDERS,CA,BELMONT,94002,0,3,No,N,Rural,0
