id,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,fraud
804,14.12127133,-10.50337087,8.661838135,0.628773039,-21.77182872,-0.830634347,-2.643915792,-8.251770019,-5.736295634,-10.42113871,0
805,5.230797029,-6.920299862,0.963327096,-8.172313355,-4.481571079,-0.060958245,-2.831887926,-6.259381236,-3.433709657,-6.508831466,0
806,2.365814287,0.808015063,7.301328398,8.599657939,-0.939278229,-3.82623517,-3.061220837,-5.215351757,-4.739180498,1.12589165,0
807,7.331567996,-7.944873683,10.9242826,-4.823038297,-1.248768875,0.514185445,-2.269363797,3.723747022,14.52765481,8.463283465,0
808,2.035589332,-7.360071012,-1.337212338,-0.118114709,6.876639864,0.033934274,-5.188404489,10.70770445,-6.119184252,-1.6143258,0
809,-3.319930967,-7.756137765,12.80683907,-12.63247705,4.556939309,-1.043082603,-5.993074312,0.074825877,6.86756558,-8.987347154,0
810,5.907915258,-9.887774974,0.320340193,8.415735696,-7.34562565,6.299780674,-2.198135013,1.225313579,12.52205712,-5.619482342,0
811,2.343405573,2.701018718,-7.490861134,-3.35782216,-3.648835517,-3.011440984,-7.860024037,2.80695399,10.40963761,7.743941857,0
812,-1.944526092,-15.65586267,-11.25899474,-17.54634561,8.260005937,-0.010704997,-11.4940225,0.964946578,3.237568058,3.00631943,0
813,-13.2612223,-8.476294563,2.57103865,-6.962854157,-9.106396098,-2.919132704,4.785004367,-0.632906993,-4.884435026,3.003897092,0
814,15.9557782,5.330979242,14.56360581,-5.002627579,6.141333053,-1.21480151,-2.39997597,3.342084786,-0.250052701,-10.17425311,0
815,-5.207542461,2.527656143,-0.308303117,-11.64558279,-4.229701345,-1.721076496,8.909501137,12.12137852,2.536276179,-7.798271221,0
816,7.941664847,13.38510322,15.79143684,15.89543715,2.232656583,2.239905659,0.309681001,0.84611724,-7.706412224,9.513792056,0
817,0.799822877,-0.341670836,-2.649830234,-2.372918391,17.00348803,6.101426846,1.290846458,8.839178093,6.993161275,14.08886798,0
818,1.654895255,-0.486035283,-11.91768827,-22.65138602,33.43149413,3.742109622,9.498866135,-13.11352461,-19.61495143,-2.719625153,0
819,9.607062873,11.63420876,-20.62600467,-1.612536982,-13.15868458,-2.271611572,-2.640111056,-4.57627549,8.763736543,-7.871485462,0
820,-9.039224362,-7.750288362,2.613554232,1.16272591,-6.272220179,6.933685164,-10.63632215,6.868556402,-12.53417854,-0.083927905,0
821,-6.799136655,5.349844715,2.95760884,10.15911354,-4.864232287,-1.176595471,-1.286966096,1.576074146,2.095133465,1.046904312,0
822,7.843049683,22.05027982,4.518248925,-5.896345733,-12.27206484,-3.108142264,-4.620882962,1.479619518,-6.062814345,-7.147491595,0
823,-0.442261595,11.82264493,7.04144016,2.991726183,-4.79514328,-3.04206758,-6.340987642,-10.57205431,3.708384822,3.601115991,0
824,8.165104257,6.183009059,6.668113502,-9.915410054,-8.967966787,7.017860824,-2.128484712,0.589827139,-12.44182274,10.38250224,0
825,2.666051383,0.126958443,-3.287282239,-21.27959988,-11.19634853,3.235643908,-5.75626352,5.562687596,20.63018177,8.186781714,0
826,-0.006794197,-4.702297848,-0.209502214,-0.342616471,-7.80725828,-3.645175929,5.817131248,11.6459091,6.19901659,1.057851969,0
827,-8.765178364,2.352437423,-1.327538805,-13.9762507,8.670658683,-4.876097412,16.03643702,-8.050293137,10.51644024,6.323211079,1
828,5.156818539,-11.3801125,4.579859241,-0.889427663,-7.826387211,4.060340422,1.54463877,7.509010362,-6.749222507,-13.36212398,0
829,7.976227409,5.717233651,-2.898531471,-5.308877884,-11.49658538,0.100777423,4.825545941,11.32275303,3.458684731,-6.498277017,0
830,-8.960699118,3.772346134,-2.947228113,10.29090051,-1.891957823,-3.762507166,-1.184223235,11.13724805,3.17002281,0.057600074,0
831,7.922965793,3.384642958,-11.3126101,-9.293799684,-1.759207388,4.288362351,10.14846636,-8.618327138,-16.82749594,-6.114964995,0
832,-2.817934491,-1.426745811,-1.439447268,-10.11392955,-5.229001931,-9.332450102,2.715538839,2.633595952,0.358128379,4.509655779,0
833,-8.213900305,11.96899545,1.351742516,-1.644500737,4.194849961,-3.725280704,-6.273174105,5.649832113,-14.33221627,-1.578154814,0
834,-13.01823446,3.347700416,-3.734559225,14.24238972,-8.430590735,-0.812295444,-12.14023293,1.967755221,18.49171042,-7.176363914,0
835,-1.813456029,0.451737459,5.220762793,-4.411364935,-2.141104567,1.896157872,7.196109256,4.992088922,-24.934634,-5.587889675,0
836,6.576595331,-1.719137784,2.825480551,-9.701858052,-17.31369035,-2.958408797,3.171508576,-0.7490712,1.116049399,0.969813158,0
837,5.966629294,-6.234571634,-7.765705907,13.22743522,0.866482654,6.091290204,3.37953885,-5.746688383,6.746850316,1.574971482,0
838,14.71652411,1.607288787,0.412898888,3.969520917,-2.822959046,7.012665682,-1.06528287,-20.12723736,3.393904342,11.08910277,0
839,-6.119435696,4.908980471,2.883288145,-9.474333331,8.472588005,0.265295772,0.067344765,-10.17304437,2.936913643,1.971086086,0
840,-0.252742989,0.193762892,11.27242539,-7.253751209,2.650489174,3.688662001,6.57732053,-26.69391277,15.11096119,-5.517331553,0
841,0.920711168,4.834650403,2.275643803,11.63135588,-1.894487814,2.606469487,-3.533279885,0.056383834,4.225142915,1.431045092,0
842,0.626412798,0.843534827,1.117953268,5.859245596,9.541926314,1.380806282,5.727990792,-9.918562958,9.985994071,1.863112942,0
843,0.25101663,0.782857991,3.946861991,-5.52491498,1.521413085,-0.010126028,-4.096380312,-3.043933288,-1.254153122,5.02954341,0
844,8.27532651,16.82573377,-14.85587717,2.111406393,1.124338685,7.647060944,-1.428744205,26.54633685,-14.47907888,-4.559873261,0
845,0.210982071,-0.682101425,3.613932961,-0.907752121,7.644773182,8.123759958,3.417478237,10.66630002,-1.681086759,-0.817976945,0
846,0.885995265,-2.966530224,4.282019962,-2.299029151,3.229118776,-2.212421536,1.579632066,10.76157859,3.426622955,-2.890858001,0
847,-4.779268001,-9.790506263,-2.532754803,-11.05351036,2.212702865,-6.550854288,-6.163445002,-5.735529848,0.633586982,-7.971485417,0
848,-3.070548024,-4.958009787,1.295283036,-11.43825299,13.5503474,-1.594024367,3.357201492,-18.46932681,10.68288899,-4.232387653,0
849,-5.466710238,0.339460773,-8.930813919,0.669380159,-14.61887429,-5.115151518,1.452009736,-3.990268047,6.031807215,12.48900447,0
850,-9.498693039,0.920047001,-3.298896501,0.61522079,11.94578397,5.535927666,1.320438302,2.970863365,-1.693016043,-0.040297735,0
851,-5.472568107,-5.189925174,-1.107066379,-11.47174141,6.878538214,1.258364163,1.514727509,-1.145993709,-4.624853919,5.182520269,0
852,-1.760038003,6.906689135,-2.605777928,-6.392000641,-13.23480058,-4.29899855,2.892888539,8.825028849,2.629484546,-1.763680727,0
853,8.449872536,0.752047017,-3.608285755,-0.200437171,-1.696840304,-8.563845698,-4.88076923,19.64564659,-13.79129105,-11.32353017,0
854,-5.476904742,7.767975259,4.450979305,-4.358120727,1.314893329,-1.828099612,-0.758426589,-6.160830648,-5.869837417,-7.062627196,0
855,-7.158838135,12.11938129,14.6775094,-8.719658355,3.635673224,0.221613062,-3.558810313,7.092947718,-6.609722195,-4.011237216,0
856,6.341575336,0.388382001,2.756800519,6.373642153,-3.463626148,1.455778492,-9.006899195,-7.638006415,-11.50348405,7.778061455,0
857,-5.154627896,-13.32875655,-2.394639122,-3.093207192,-12.70141804,-3.177208874,-15.58418347,1.615443996,-3.57571368,-1.725908033,0
858,-5.514157815,10.30455339,3.004252729,5.198732057,31.56645596,-7.364016357,-0.94490146,7.879898555,-9.434378904,-4.63446608,0
859,1.849772188,-3.88146586,-3.382174077,11.38924604,14.19042122,-2.365538216,-1.920384329,1.180294733,0.798705567,-2.205077342,0
860,3.486556857,-0.737477806,14.63996312,-0.099352066,10.88542395,-0.861379003,-3.006049383,0.694134127,-10.92066173,4.380158546,0
861,1.060544153,-7.787362132,-4.939177267,0.259365642,0.984821348,2.658511227,-5.145046592,-14.67249267,-11.65474984,4.905545711,0
862,-3.655928083,4.411670378,-13.10343501,-17.41519999,2.759528866,5.695055144,-0.673500768,2.944040472,9.958934442,2.834767773,0
863,-1.021230757,-4.363048283,7.877094408,1.580936826,-7.07718728,-6.092461743,-2.664556737,7.314349182,-14.2961648,0.183818929,0
864,-5.124317737,4.485027717,-6.998737373,-2.304096727,2.75383775,2.840703791,2.099893492,-0.193379363,-5.455305984,7.47986877,0
865,5.228370827,8.55990963,4.421681984,-12.61870843,9.273501645,1.794218029,-5.189803416,-1.527073611,14.7192193,6.369967554,0
866,-17.15947662,1.966981342,1.198443661,-0.193569184,-22.1667275,-0.990813407,-3.265442376,-0.753338637,-19.59209333,-2.648787757,0
867,2.050050536,11.85251315,3.689321035,-6.549829289,-3.586883425,-0.871491816,5.557532492,0.68343914,-0.15277609,0.654703867,0
868,-10.06771849,-2.8962837,7.531570094,0.527696934,1.433585852,-5.147196854,-7.550184633,-10.01882968,8.629296617,-0.668339919,0
869,-6.557869741,-16.42225496,-3.235908062,-7.650331152,-16.1102206,1.049694772,-4.288870218,5.519989927,-8.91418262,11.41018016,0
870,7.457278945,6.459266563,-3.005616773,10.07093837,-34.15036776,0.975467467,6.045067327,-7.403367207,-3.19782055,-13.34042644,0
871,-7.122254871,5.966161216,-12.71117395,3.415073338,12.13833379,2.658741264,0.46812389,-4.906799212,-3.045319287,-10.76036853,0
872,10.90191131,-3.41512928,14.61081166,7.260442983,8.046246937,-2.326014178,0.340531011,-9.651850081,8.941789247,3.157249152,0
873,8.08170987,-5.208856007,5.448851126,3.323885024,5.19670615,6.47772614,11.21824396,9.786212298,2.726105823,-1.087807731,0
874,11.08220024,-3.767454554,4.254432256,-0.841169037,-8.853732192,-4.734077134,11.02457705,7.376905831,0.77618667,-3.695364604,0
875,1.992659854,7.002623481,-2.648304252,3.595481745,3.907802306,1.580012423,-4.372814603,-3.538653957,8.600543469,-0.463103742,0
876,-0.280344827,7.860114678,-1.442740657,7.694981425,2.231693809,0.433182559,4.238525606,-5.508021606,1.016333506,4.06024392,0
877,13.62266943,-0.385999029,-9.133731354,9.068515637,-2.855374002,0.156793029,-2.688319458,13.34727782,-7.286936311,1.718575563,0
878,1.309909924,-1.420889305,-10.81179482,17.9598235,-9.565853908,8.457783254,-2.215673892,4.703820916,-12.22371724,-1.898866788,0
879,-8.13070076,-4.684990406,3.44245888,7.724068385,-3.51518208,-6.015758254,-9.86042618,-2.552926155,-12.49136176,-7.05515422,0
880,5.006612875,-9.676905284,7.383774638,-0.531156872,6.264652912,0.070589082,-1.76735785,-2.615778106,4.112280812,3.662851548,0
881,-0.446602813,11.67414669,12.94473035,7.395624009,-2.991912958,4.405990634,0.166435545,-8.062412194,-1.395722008,1.84177701,0
882,-10.57526003,6.089840404,-4.333352755,11.36924666,8.710844445,-5.085158232,4.519210906,-8.420631345,-7.506121454,-0.325786426,0
883,-10.61673608,7.170365356,-0.181624162,-4.677984035,-9.428774285,-5.931626817,-6.737893601,-10.99646593,-3.687571973,13.69999225,0
884,-7.219516114,-0.54198458,-1.356793422,3.468842638,-0.035380317,4.378877062,1.174497891,-2.459386181,1.673750858,0.500120666,0
885,4.745241185,-2.961741799,-7.514913321,6.06237243,-3.130313772,-3.638471815,-14.03689033,-9.993804305,4.494031468,-5.236848555,0
886,0.722196141,-0.127416261,5.363342705,5.187089263,20.38686472,-4.759727936,1.988878136,14.71688174,4.343025025,4.396908635,0
887,-1.35783289,-7.69655192,4.38987681,4.932078651,11.93617045,1.37974192,1.001749222,-0.887946249,-0.190560453,-5.352721275,0
888,6.60126135,-7.414313383,-4.402120223,-4.66657992,-1.734175466,2.529953509,2.466467743,-5.929181466,5.730121049,-8.34160601,0
889,-3.912056263,2.656471126,-4.054352436,18.23685194,-16.79760011,-0.923694135,-9.394794209,1.398535971,9.491875755,9.207574093,0
890,-15.53300011,-1.032906586,6.987271199,-12.28551388,6.356684018,3.605524726,2.754772097,0.498363832,-13.49077686,3.224628529,1
891,-1.878252184,15.22827436,11.36027235,-4.601265866,12.95810379,0.615490482,-2.817450973,3.138770359,-12.14758728,13.0068825,0
892,7.576168508,-0.483181671,-2.177981123,-1.318885831,10.09318374,-2.566558944,8.939955872,-14.43373769,-5.945069908,2.024444809,0
893,-8.723729233,3.003556703,-0.803814204,3.779658644,-5.367283082,-3.164839136,-12.67268685,1.618834329,-0.341392704,2.075245137,0
894,8.230972445,6.35945343,3.219040895,8.994725578,-2.733791281,-3.830125833,13.53737315,4.346211609,-8.777924789,-2.362173713,0
895,13.16767452,-2.705914906,4.54226692,18.53259977,0.330201279,2.637012208,-3.019121975,6.299597329,-14.62347237,9.133326211,0
896,-2.717740681,6.619050677,5.45559266,-3.557679725,-25.06086879,-1.78452634,-5.252741061,-3.981362411,-15.19875969,-6.056201932,0
897,7.368760399,-0.441553143,2.140222244,-1.007735301,-21.79037921,-2.249580431,-6.403871913,-2.038962333,6.038194041,-5.139145663,0
898,12.56518202,-0.03001004,2.133524445,-12.952915,5.641844224,-0.305407876,5.232227116,7.190991806,7.862297712,-3.375860182,0
899,-10.81069967,6.035581543,-0.237931819,-0.910809122,-15.60769984,2.119811181,-0.814590481,22.53571062,9.309709981,-2.524819517,0
900,-0.825385105,14.88147082,-7.056289003,-0.301417549,-7.905670938,-0.451289276,8.335788841,2.244007413,-6.985577531,1.764659915,0
901,3.552133463,6.253034755,3.532344538,-17.56787151,-9.505391326,3.334626129,8.328949698,1.683404644,18.79291383,-2.903029381,0
902,-2.226430008,3.328527831,4.653951446,-0.758644261,3.523373713,-2.809888322,-5.375055479,5.931468111,-2.427301118,0.181113724,0
903,1.752398768,13.78026573,-7.383581667,-0.487002804,-22.27247002,5.217496358,-8.186452348,-19.38166734,4.1805298,2.184952346,0
904,3.992875418,17.01762478,-5.509551418,-7.786273861,-0.591507742,4.570159789,-1.29436281,3.157836072,-4.313938788,-4.735270653,0
905,8.649167972,-0.610873536,-19.64670744,-2.756515876,5.744956772,10.62889413,-3.035125738,15.4160622,6.528904941,-0.280487455,0
906,15.35668661,3.979129694,-0.541311406,-4.447525612,-0.168381722,-1.408616937,-12.67345148,10.4715699,0.727433458,-13.19601901,0
907,3.092947167,-0.036414304,-7.22709849,0.498768743,-6.306392633,-5.519462324,-5.403838868,10.86941895,1.855690332,0.63868754,0
908,2.979745394,-3.9584349,1.096507724,-5.243700397,-6.92304045,-1.225968756,2.289263588,-11.28912208,0.42300703,-3.920913432,0
909,0.062286939,9.950842153,12.60467159,-6.612221954,-7.262150532,-4.461594722,-0.929217178,6.853442282,-6.476296293,4.05409004,0
910,-13.51412637,8.969829719,-14.69300317,-14.35862506,-11.64499738,2.048610971,-4.859597057,-2.960390133,1.47199224,9.733102328,0
911,3.441050026,-3.388112445,2.811045061,2.403529191,-10.72437887,2.933155852,6.258647628,12.7917608,-4.96071819,0.989663139,0
912,-15.94702519,7.026566799,-8.218485595,5.946138248,0.160020303,-0.042992196,-2.437357399,-4.431269757,-1.589524005,-15.77371879,0
913,6.713804966,-2.811015209,2.869938347,-2.114146109,-2.186139151,-4.325457071,-1.798588587,-2.114138131,3.051005477,-3.301955475,0
914,21.36315376,-2.236694235,-1.368818757,-0.815217012,-7.444131869,0.058351455,3.115159655,19.41920146,13.56663373,1.253962857,0
915,-12.74275179,6.33490576,13.12305192,5.554779687,-3.746656079,2.949508272,2.300629849,14.50912062,-12.44037312,-8.533832301,0
916,4.551696029,2.715039198,14.89382852,8.287955353,-3.990705535,-2.115068091,4.32599046,3.902640944,-2.782028747,1.721345192,0
917,3.337460542,4.354653793,7.477823648,12.54628447,-10.50915576,-5.906289938,-6.516079887,1.562695133,0.356576902,-8.336006176,0
918,-1.781055186,11.48815949,10.31011102,10.77117981,13.09820603,-3.932039807,-0.858446605,2.225021355,1.062226169,-3.229044028,0
919,-6.285828757,-4.667863032,3.790365794,-1.706475562,13.78174005,-4.78340988,2.389102222,-8.958564033,-6.60318313,-1.584161318,0
920,-3.683607725,1.002261022,-5.202815631,1.538936371,-6.221280837,-6.380681163,-6.9384484,2.44152144,-3.32165897,10.86523104,0
921,5.696760252,-2.1592823,1.90293701,4.719324279,-9.956079246,-2.435411165,-8.633142641,5.182743743,15.95944866,-2.649540193,0
922,10.54665623,-4.120776743,-2.270799215,-1.771144891,3.306117547,5.05276236,-5.790523864,-0.456441835,-5.605061655,9.289615287,0
923,-4.968181216,-8.080087838,-0.04078634,5.947580233,3.868352191,1.043403009,6.858362233,5.365864266,-4.137120882,6.281250501,0
924,-0.406430768,-4.521292752,-4.205242974,-5.197412418,-16.91583797,1.065047898,-4.090785768,-7.939749656,1.107474561,7.308608985,0
925,-2.275336775,-2.410630994,0.490139591,4.735936052,23.84046428,-4.946514572,-5.656312241,30.28686505,-1.502930449,-1.702432921,0
926,10.7968466,4.101070745,1.929484215,-1.8825658,3.778604646,4.810526257,-0.690950394,1.393379516,4.785260668,-6.823013803,0
927,2.787458649,-2.614653713,5.272798572,-6.418355108,9.835607797,8.777571288,-12.64033987,-19.02599509,-5.717943908,-1.254046917,0
928,7.588643691,4.922928923,-3.950744431,3.298708852,-6.061055826,-5.816196111,-6.793015281,-1.777962102,0.42880508,-13.40696265,0
929,-5.148711669,3.08453373,16.60603796,-6.378765694,6.19776454,3.950753789,9.352020996,21.60307746,16.72407948,4.428120612,0
930,4.616193199,3.094575416,18.83845387,6.612328251,-0.052654342,-1.747204339,-3.485858525,-14.3245091,5.928285241,4.718326891,0
931,0.271309501,1.388796221,-10.99858182,-0.852028849,-12.20114311,-1.159299764,-1.688910204,1.459574944,-1.670363789,-4.593258792,0
932,-0.698542833,-4.14530478,4.511697175,3.669540682,-10.34114134,5.31918504,4.033308793,23.77289405,-8.871692281,-0.515338381,0
933,-8.072315536,-1.902938641,-5.023212547,9.05395679,-7.160975144,4.639736291,-4.019436774,7.390911463,-6.409791467,-2.639056449,0
934,-7.587083489,10.04098072,-6.533738157,-4.687988002,-6.499028538,6.305801589,-4.24452378,-3.916372426,16.69514151,-1.986185656,0
935,-1.514314087,10.52929442,-0.95140289,-4.584479637,9.618186141,-1.77530448,2.488391149,1.215264945,3.649669917,-3.528831171,0
936,-0.669533484,-3.490799844,1.376085634,1.880504567,-14.24013335,3.712461233,-11.8452622,7.856063427,10.57150116,-5.763421602,0
937,-1.040658358,6.4172525,5.116030546,4.525925105,4.449696513,-0.565791013,-5.0340826,-3.250983195,4.129288732,-7.562645101,0
938,-3.635690905,9.787464536,-0.491329432,5.983621188,-9.577410973,-3.379666219,-11.60889664,8.364716412,7.835818869,-3.011395429,0
939,1.716621202,5.590864753,0.36129844,1.901727097,11.33471147,1.886685841,7.191499033,-0.681939967,-4.966467669,7.924121309,0
940,-6.408925984,-4.65157921,8.078513153,0.82764581,16.20364295,4.27592516,6.944854777,9.593522603,-0.896027451,-0.373493813,0
941,0.380922725,4.036568407,1.335546138,-10.81058773,-14.23846564,4.269934995,0.910868856,6.896859289,-9.941353679,3.487316035,0
942,16.38339735,-9.039645299,5.06576269,3.279293292,1.084070433,-3.280756258,4.138412012,6.233372936,7.972338835,-0.519489749,0
943,7.195791383,3.354923961,-13.80041137,-3.075201031,-3.087745536,2.597318307,1.140149845,9.575926829,-1.584172249,-2.210003034,0
944,14.28011348,-0.904556661,5.420415246,-2.439981982,-0.441376328,-0.976509883,1.91557851,-9.875223083,-3.564056809,5.087802679,0
945,-8.771043176,9.687524646,-6.474736993,-4.22370507,-0.03507672,4.069313676,-2.67624827,0.329104116,-5.716367503,-6.766598417,0
946,-12.98826493,16.18388595,6.354808888,-5.634867828,-2.264269419,-1.826057257,4.779292821,-16.34525319,6.343406662,4.424215256,0
947,4.518293311,0.050715468,7.111688364,0.101432058,-7.515242776,6.365270327,5.433134284,17.23978014,-3.370612263,2.934825285,0
948,-6.432707245,-5.236307512,0.430066423,-12.18906527,-7.32178047,3.588066589,-4.940545514,-7.891825568,-0.633425877,-7.246609872,0
949,-2.345637252,-9.95543286,9.046317618,7.629913255,-9.398438176,-5.071569389,-6.161676323,-5.159530414,16.18615656,0.3920223,0
950,-4.998637409,-10.2620581,9.664678561,9.478576872,6.751194211,0.821331309,2.02478475,-17.68115594,-4.095324926,3.207990778,0
951,11.20894183,0.347674736,3.255843983,17.55764082,17.43640406,-2.203049284,8.739030362,9.560440691,-15.00002428,-6.341504172,0
952,13.01379847,8.785839707,4.744167688,-5.549353064,5.208904648,-5.165680255,3.907849041,13.17038606,1.494414584,-10.56491492,0
953,3.818143107,-2.588914659,-14.98927739,3.316180373,-11.73341206,-5.758268123,6.713398493,4.968307786,5.001977995,0.246473554,0
954,-2.803504699,8.32988186,-3.021953072,12.86432139,2.491869021,-2.799655987,8.556316737,-19.2391066,-19.01967744,0.791070421,0
955,-11.39939146,-1.202533702,11.17956745,2.271453551,-8.863660058,-0.172568542,-1.702176952,26.92919833,-5.396344976,1.599472304,0
956,4.744189052,1.877077644,-1.321128862,-8.135737029,3.156909293,3.102309999,9.588795604,-2.115098368,-13.57597395,-1.451177254,0
957,9.455836821,-6.720605859,8.797848233,-11.76374386,-13.2219694,-1.930209683,4.347561209,-4.104498439,16.41672886,-12.81477522,0
958,-2.379190842,-2.906407925,1.700120419,-3.651376281,12.11200805,-5.180706957,4.001487395,-20.64443371,23.40416908,1.009952942,0
959,-7.34666476,-5.815333738,-7.884516531,8.032967132,8.145606125,0.615744304,-7.94298488,4.687175928,-0.427836617,2.325340134,0
960,-1.072972786,-14.06025879,13.88342919,-2.755317851,-5.12021529,1.167124362,1.498602792,9.829520636,-8.056839567,-3.447058535,0
961,-12.06834616,-1.829706523,10.56217717,15.57772076,9.576093484,2.66745808,0.216119332,-19.53826711,-6.930524977,5.67106959,0
962,-1.50493697,-2.303237346,13.40693256,-20.77011233,-4.063082819,-5.326323108,4.867169002,3.477738494,-8.986298343,-4.065647453,0
963,-6.716800891,13.52110739,-9.946405163,5.902085857,7.119459247,3.613418732,1.222418845,18.99830575,2.524706418,4.502079332,0
964,-15.87169341,-1.576841869,-12.25274527,-13.49768949,0.932670478,1.154263044,4.475006179,-0.339919392,2.654263012,1.543285489,0
965,4.43113126,-0.61045389,-5.644983263,2.304650302,11.69482801,5.278993701,-6.075846098,0.528276322,0.491861222,-7.619875466,0
966,4.148537049,-5.263951445,-9.251768297,-3.183121613,-1.133392383,0.872457386,-2.971208041,-17.74669355,-7.95093339,1.295174962,0
967,8.556127026,1.988627048,-3.997983132,-1.103971225,3.993068473,-5.75116588,-1.754336084,7.704401759,-1.674735707,-2.37896536,0
968,-0.563951798,8.576211454,-1.704715162,1.24334113,12.95883035,-3.732748819,-2.691865385,12.00667186,-10.40853569,1.456582896,0
969,21.34225288,-4.869856551,9.85212677,4.779058777,16.24167684,-3.962254613,-4.404838193,-13.94451869,-13.83617719,-8.483077846,0
970,-4.197882528,-4.281543683,-1.454406162,6.483584369,13.73020639,-5.392001951,-4.138702026,-2.247398439,3.474073235,0.483200749,0
971,10.28135806,9.392054806,-3.574149494,11.46493198,19.08786807,-5.555109006,-2.07231947,5.487550949,9.195220429,-4.960603,0
972,-4.020459803,3.24346374,0.467214445,-0.420107944,5.275711415,-5.034690557,6.886063177,-7.746032874,10.89155697,6.495758656,0
973,-0.443771584,8.636387003,2.580605354,-14.64103433,9.908343819,-2.566867789,0.129355346,5.070490884,13.07801586,-2.263895195,0
974,11.06290538,3.229185159,-4.338727655,-12.65381804,9.370498122,-0.306308026,-7.062982346,14.7438178,0.127542478,5.584041338,0
975,3.142044503,-5.902150303,-5.21538966,-5.333382558,-20.99156163,-2.561871611,-3.805580089,-15.94200978,-0.543994793,-1.043589084,0
976,-14.83730274,-4.329007726,-1.727285092,-2.156783329,-17.85645157,0.584940802,-14.55873395,-11.97140948,23.73688006,5.419887306,0
977,2.611102287,0.938747572,-6.6953122,-7.19401671,7.654998651,-0.938993441,7.0166673,-9.614686941,6.995124657,3.784054771,0
978,-1.947642075,7.388742928,-13.56406493,-3.573233031,5.04168805,1.546487749,-7.835539633,13.04373424,-0.367194176,1.627553867,0
979,-6.200561064,-0.196637095,-11.69845604,-0.294991011,8.430977141,-4.630261362,-5.215336429,-5.314849932,-5.688156205,1.342095391,0
980,-3.59336457,2.076691581,9.304981879,5.308538768,2.527496791,0.533818345,-6.671659977,20.32059422,8.734788057,0.158453764,0
981,8.508171888,16.82590386,6.747950334,-3.66376889,-5.419165038,-1.087373364,-2.511134338,-0.57300907,-4.636514249,-0.795305157,0
982,-9.536863935,-1.475389813,0.738714155,19.47402556,-18.34859137,6.315485482,-12.31337507,8.209310324,31.51453682,-9.25682511,0
983,-2.072382908,-10.05927359,0.495174958,12.74195023,-13.88858174,-7.753240982,-2.271134703,-7.197356633,-11.975297,-6.457962455,0
984,-9.168213026,-7.866421026,6.612417098,10.14507281,14.8658214,0.455746967,-0.879558649,7.855620894,-0.721786864,3.594427074,0
985,0.859277441,-5.030818716,-6.938110671,17.62987947,-11.28788804,3.691340205,-2.437255304,-9.228185757,-0.573750922,-14.75811975,0
986,1.189868262,17.77643374,2.842380781,10.90485023,10.49264453,2.516596145,2.156303866,7.610982654,2.672473888,3.763713652,0
987,16.41489643,-7.896753231,0.745740065,7.386642351,-9.165225043,4.143697946,1.132746651,16.86443728,9.591866012,-2.487030409,0
988,-2.684060587,3.296421415,-3.842848397,9.529070785,-0.034189201,-0.020090826,-2.712754769,-14.70069443,0.372365741,1.619044926,0
989,-10.95031099,-0.93403866,-3.726144273,-6.550704709,0.323966207,-1.43803248,-5.474658861,-1.884983804,-4.455285689,-1.621237301,0
990,7.921797078,-3.748104154,2.38971968,-5.173148554,-18.17354094,-2.179704018,1.549799777,16.64031083,-11.7861083,-8.274273576,0
991,-11.92207902,-5.153047996,-8.944455804,-4.282017957,14.7120276,-1.71023193,-0.292097642,-14.61256347,8.044805316,3.668870179,0
992,-1.867455598,5.898588148,0.120780293,2.096818014,-14.96400511,-2.408277149,-1.639766304,13.7266644,0.523640027,-7.375271321,0
993,7.617267664,-7.079806242,-5.196033511,6.451051577,6.911299177,-0.306662879,-5.618497026,10.93628077,6.441730205,1.557350671,0
994,2.820969518,-7.988756249,6.030930076,5.811800807,4.832274208,-2.417574818,-11.05300168,13.78262047,-18.40219286,0.21637973,0
995,4.934021599,4.443195441,1.388734072,2.278805964,-21.14760653,-0.368844657,2.628413924,-1.351397922,5.14854941,4.619609382,0
996,-4.910172351,-10.81534412,-10.5958552,5.884627708,0.528660435,0.830482419,-13.76433081,13.8360675,7.353338458,10.93855356,0
997,11.62301034,6.322765085,-3.4072607,-7.983186686,-22.38459607,5.291396277,-6.293332081,-1.309195978,-1.836557427,-3.473289689,0
998,-7.030571576,7.131074616,-6.298506183,-2.606031371,0.484819651,0.139240411,4.640983737,-11.86949362,3.227286586,-5.89987388,0
999,-4.146063906,8.996317654,-10.69060009,2.464448452,9.081273134,-4.438146829,2.49719347,5.493372635,-10.31348444,1.392496897,0
