EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.78,0.83,9.0,-0.0133359618040351,-0.0055364169502228
1.42,1.4,10.0,0.0102989439480096,-0.0188756826723526
0.91,0.89,8.0,0.0003663330222707,0.0159900472926073
1.01,0.87,8.0,-0.0234815270256202,0.0099904840082141
0.27,0.09,1.0,-0.0018999185032538,0.025016430836231
0.56,0.5,4.0,-0.0357981276681648,0.0097843361653928
0.12,0.13,1.0,-0.0316689027684151,-0.0063985078202738
0.62,0.57,5.0,0.0124527462983601,0.0467422173133575
0.28,0.27,4.0,-0.0242277620286447,0.0325792115838459
2.82,2.71,8.0,-0.0321900298488359,0.0076860417452169
-0.07,0.23,4.0,0.0066340884432656,0.0154109383653908
0.45,0.41,2.0,-0.0068568097643032,0.019484232449807
0.2,0.23,2.0,0.002415458937198,-0.0271979759645794
1.06,1.05,8.0,-0.0356347475260346,-0.0094048358534921
0.33,0.41,4.0,0.0304341799538634,0.0215686331692548
0.73,0.73,6.0,-0.0453327395384033,-0.0079965532764818
0.15,0.08,1.0,-0.0424087958729991,0.0030487001336929
0.55,0.52,4.0,0.0192149478424961,-0.0005750458205212
0.7,0.62,6.0,0.0,0.0135541893233133
1.92,1.87,9.0,-0.0394609851971949,-0.0778310632972341
2.28,2.23,4.0,0.0078225569662091,0.0175956105273302
0.68,0.62,6.0,-0.0101195952161914,-0.0326797385620915
0.48,0.43,3.0,0.0297134660903095,0.02950189803314
0.18,0.18,2.0,0.0126706230349178,0.0279720117980182
0.27,0.28,2.0,-0.0190930644296362,-0.039272030410915
0.43,0.43,9.0,-0.0307655038759691,-0.0019555120997311
0.7,0.72,5.0,-0.0393525692060798,-0.0190240106322956
0.36,0.44,4.0,0.0270754142252127,0.018614027552293
0.49,0.45,4.0,0.0399995272920314,0.0548128482462597
0.13,0.11,2.0,-0.0426620772949514,-0.0067795537475776
0.57,0.48,7.0,-0.0492805594235425,-0.0358744480478754
0.67,0.49,5.0,0.0271336767404961,0.0330578482194954
0.46,0.94,2.0,0.0603621730382293,-0.0162297128589262
1.11,0.88,2.0,0.0053821277244336,-0.0079215907332483
0.81,0.69,5.0,-0.0249252219248174,0.0
0.8,0.81,8.0,-0.0898254576415495,-0.03501879057055
1.61,1.66,3.0,-0.0573005083311123,0.0
0.4,0.48,5.0,-0.0688705519170556,-0.0181347161651503
0.38,0.36,2.0,-0.0708899077525383,-0.0030983628411344
0.05,0.33,6.0,-0.0299840307564379,-0.0493697330817256
-0.1,-0.14,6.0,-0.037037037037037,-0.1030927835051547
0.49,0.53,1.0,-0.056147416473903,0.0191812259441419
0.35,0.22,1.0,-0.0623759027247261,0.0125427768517498
0.99,0.86,8.0,-0.0264586160108548,-0.0532544378698224
0.09,0.07,6.0,-0.1020760616676006,-0.0085714739070186
1.9,1.8,12.0,-0.0339963787587548,0.0088120727612188
0.09,0.01,5.0,-0.0997757847533632,0.0138067061143982
0.25,0.24,4.0,-0.0055226418086453,0.0072289301111279
0.17,0.17,4.0,-0.0466321243523316,0.0107816711590296
0.03,-0.01,1.0,0.0,-0.0117647058823529
0.39,0.46,4.0,-0.0357570844279486,-0.0245662248180723
0.37,0.35,1.0,-0.0322003311996328,0.0422794183139656
0.29,0.33,2.0,-0.0572126900619969,0.0019047455562266
0.01,0.01,1.0,-0.0856249999999999,0.0502439024390244
0.06,0.08,4.0,-0.032584448130032,-0.0352644514440164
0.67,0.58,1.0,-0.0138579165704534,0.0325651638993658
0.44,0.43,1.0,0.0110701276090798,0.0037453239922951
-0.26,-0.28,6.0,-0.3037974683544304,0.1557788944723617
0.82,0.84,7.0,0.0312447633878125,0.0449111989503188
5.07,4.78,9.0,0.1105314886217583,0.1033480157094191
0.33,0.66,1.0,0.0455915599095704,0.0112870926633896
2.14,1.08,1.0,-0.0072854119586946,0.0277951256193815
2.18,2.03,1.0,0.0706471195985041,-0.0541476323077445
2.38,2.04,1.0,0.0449746881427532,0.0039790702270456
0.34,0.31,1.0,0.1719335832886983,-0.0432835820895523
-0.27,-0.37,2.0,0.0578313253012048,0.2555317630264098
0.66,0.46,4.0,0.0227568213393538,-0.0282278240738566
1.02,0.87,7.0,0.0918918880793475,-0.0271483033707155
-2.98,-0.48,1.0,0.0498197312356605,0.2111568700861101
1.36,1.25,1.0,0.024534306040574,-0.1143011828089549
2.12,1.39,7.0,0.0802544380791949,-0.0476484383310266
-0.13,0.15,2.0,0.301123069723912,-0.0793324188385916
0.06,0.12,3.0,0.025528501858725,-0.0507709996747403
-0.14,-0.04,1.0,0.0300061236987141,0.0101010101010101
0.52,0.51,1.0,0.0673153804729904,0.0113319949430834
0.03,0.06,4.0,0.0715066695823312,0.1486129458388374
1.12,0.75,1.0,0.0335621618389923,0.210861093550374
-0.02,-0.02,2.0,0.0341760299625468,-0.0959651035986913
0.22,0.16,2.0,-0.0681818181818182,0.023966446974236
-0.81,-0.33,3.0,0.0977147360126082,0.3752136752136752
-0.63,-0.9,4.0,0.0689948892674616,0.0783712784588441
-0.54,-0.51,2.0,0.0677570093457944,-0.1579914268218002
-0.2,-0.24,6.0,-0.0397350993377483,-0.0895522388059701
-0.32,-0.21,3.0,-0.0809248554913294,-0.0293255131964809
-1.91,-0.89,2.0,-0.0039999882526042,-0.0010234866023696
-0.36,0.09,1.0,0.144186046511628,0.0856353591160221
-0.02,-0.03,1.0,-0.0973451327433627,-0.0901639344262293
-0.36,-0.38,4.0,0.0058309037900874,-0.0013315579227696
-0.02,-0.05,2.0,0.033160220994475,0.0
-0.41,-0.64,1.0,0.390625,0.0588235294117647
-0.12,-0.11,2.0,-0.0866666666666665,0.1619718309859155
-0.17,-0.09,2.0,-0.1382978723404254,-0.1363636363636364
-0.01,-0.02,2.0,-0.0734463276836159,-0.0457142857142857
-0.11,-0.1,1.0,-0.1057692307692307,-0.0476190476190475
-0.62,-0.57,2.0,0.0097560975609756,0.0047393364928911
-0.12,-0.08,1.0,-0.1130434782608694,-0.3407821229050279
-0.34,-0.41,7.0,0.1267077587850289,0.0088470319634701
-0.27,-0.42,6.0,0.0382285054818234,0.1681214421252372
1.55,1.23,6.0,0.0154457324976751,-0.0074595876388526
3.0,2.66,5.0,-0.0152617098122348,0.0568827600704464
0.3,0.24,7.0,-0.0224933842987357,0.0014184397163119
-0.91,0.85,1.0,0.1424223005446971,-0.0842654735272184
0.09,-0.17,8.0,0.4201242734014832,-0.0476700589180504
-0.4,-0.58,2.0,0.170388182755067,0.4236406619385344
0.15,0.14,1.0,-0.028095733610822,0.1064908722109534
0.0,0.02,1.0,-0.1352739726027397,0.2060301507537689
-0.22,-0.21,2.0,0.1252699784017279,-0.1202872531418312
-0.23,-0.17,1.0,-0.0962962962962963,-0.0109890109890109
1.8,1.78,9.0,0.016919613663564,0.0061884878613087
0.28,0.25,8.0,0.0137632729347061,0.020650094836579
1.51,1.33,5.0,-0.0320431275935014,0.0303840552020595
0.72,0.72,10.0,-0.0051496183981304,-0.0116199508713817
0.35,0.3,12.0,0.0168623836768961,0.0298094636741179
0.46,0.42,11.0,0.0283768503140831,-0.0373867475127751
0.61,0.58,8.0,-0.0234287649313943,-0.0057239390989937
0.26,0.23,11.0,0.0083396530541861,-0.0094959610942261
0.25,0.24,25.0,0.0375000637000946,-0.0258679536734031
0.63,0.59,9.0,0.0099512003706183,-0.0490963139070887
35.19,28.63,3.0,0.0040642626346778,-0.0202178725993777
1.44,1.48,8.0,0.0143255798138746,0.0147985987883034
0.31,0.32,8.0,0.0182998613304252,-0.0111287722891522
1.18,1.18,3.0,0.0023837905250354,-0.0293948129593948
0.64,0.6,10.0,-0.003063001669129,-0.0136859635464704
0.63,0.65,3.0,-0.0180466912191127,-0.0416666702558814
-0.29,-0.08,3.0,-0.074074074074074,-0.0247776365946633
0.3,0.26,1.0,-0.0144230649469699,-0.0390244626779033
0.44,0.36,1.0,0.0446327707722007,-0.0237225929527921
0.44,0.65,1.0,0.0008495434708579,0.0336347476788996
0.23,0.28,1.0,-0.0057971239009364,0.0057970614346214
0.27,0.38,2.0,-0.0188678977982919,0.0109890037164468
1.6,1.58,14.0,0.039735101187049,0.0648928122111365
-0.1,-0.06,1.0,0.0128253489249339,-0.0632161201106281
0.91,0.87,11.0,0.0316795302025174,0.0277841334528965
0.59,0.52,9.0,-0.0368124600074846,0.0423085803109644
1.34,1.31,3.0,0.0803289924605894,0.0034544908380895
1.28,1.28,4.0,-0.0055161499275302,-0.0484693828518292
0.48,0.42,15.0,0.0411764779372598,0.113773559546584
0.46,0.46,4.0,0.0559371356889317,-0.0076190521867528
0.44,0.46,4.0,0.1196561863831711,0.1342785654712259
0.5,0.42,2.0,0.0325714285714286,0.0662805662805663
0.15,0.12,3.0,0.0648648648648648,0.0605143733844264
-0.32,-0.31,5.0,0.0408483857357759,0.017828216551798
1.19,1.18,2.0,-0.1246174027109751,-0.0344067048963386
0.41,0.42,11.0,0.0169295883031936,0.1406188797493144
-0.08,-0.12,2.0,0.010567296996663,0.0817941952506595
0.33,0.42,1.0,0.1238866396761133,0.1776447105788423
0.34,0.29,3.0,-0.0659793760395551,0.1561771764230877
0.85,0.1,1.0,0.0058620434287752,0.1731950962010813
-0.08,-0.09,2.0,0.5769230769230769,0.1358942585708384
-0.08,-0.08,1.0,-0.0130718954248366,0.0026409017713364
-0.02,-0.03,1.0,-0.0113636363636365,-0.0120481927710844
0.26,0.27,2.0,-0.042062873608764,0.1979575989739241
0.95,0.48,12.0,0.0042482886418362,0.0057665032138203
30.93,24.74,9.0,0.0084857611054518,-0.0210319523892067
0.3,0.27,2.0,-0.0856760374832664,0.0182985115389866
0.83,0.5,6.0,0.033377817980464,0.1423122231380951
-0.44,-0.18,8.0,0.0633723123349678,0.0924812030075186
1.48,1.37,7.0,0.0151435109064073,-0.008112090732265
0.81,0.79,10.0,0.0407079646017698,-0.0562958027981346
0.14,0.11,8.0,-0.0084494150408227,-0.0132328460186292
0.59,0.54,4.0,-0.0090718890180822,-0.0295280278300006
0.93,0.9,6.0,-0.067654936007427,0.0216936939644047
0.87,0.9,3.0,0.031324542778222,-0.0296127579303689
0.9,0.86,1.0,0.0109195438309692,0.0043739816863677
0.37,0.37,2.0,-0.0835380401716251,-0.007317095633553
0.4,0.36,2.0,-0.0186271127975163,0.1185617103984451
-0.04,0.05,2.0,0.0007149909774948,0.1661032228983547
2.46,0.99,2.0,-0.0350597056373228,0.0822827303245057
1.81,1.15,4.0,0.0292411451209735,0.0819017906468053
-0.1,-0.17,2.0,-0.0335798816568047,0.038814093382985
0.6,0.57,2.0,0.0398797595190381,0.0543015332197613
-0.21,-0.11,5.0,0.0024496158556952,0.0863853040344144
0.03,-0.16,2.0,0.0223214285714286,0.0359374999999999
-0.25,-0.31,3.0,0.0617857142857143,0.0593220338983051
1.31,1.02,2.0,-0.1109891201190831,-0.0055995817947034
-0.24,-0.42,4.0,-0.0569380008435259,0.0603653693407466
-0.07,-0.1,1.0,-0.0079295154185021,0.11088295687885
0.17,-0.06,3.0,0.2980975539979975,0.1782461153777459
-3.04,-4.72,2.0,-0.0315963817046756,0.2194934765924787
0.28,0.3,2.0,0.1898549851240352,0.1379871612482388
-0.03,-0.03,1.0,0.0397512168739861,0.0312004230565838
-1.99,-1.05,3.0,0.1509740259740259,0.3490328006728342
-0.94,-0.54,3.0,-0.0872217139371759,0.0309148264984227
0.19,0.17,2.0,0.1567529411427293,-0.0139534887415163
-0.11,-0.15,5.0,0.2000000000000001,0.0525727069351231
0.12,0.1,3.0,-0.102469538712332,0.0427258700733459
-0.6,-0.49,2.0,0.3197239968087892,0.0449245541838134
3.05,2.28,3.0,-0.0040030499428136,0.080832687410032
-0.39,-0.51,1.0,-0.0417536534446764,0.0441097364174287
-0.82,-0.84,1.0,0.1113360323886638,0.2402148887183424
0.35,0.27,1.0,0.0094850948509486,0.0130246020260491
-0.36,-0.27,1.0,0.0025445292620864,-0.0309523809523809
-0.77,-0.34,2.0,0.0223912125052807,-0.0065189048239896
-0.25,-0.2,1.0,-0.0174672489082969,0.4477611940298507
-0.14,0.02,2.0,0.0061919504643963,0.1441326530612245
-0.15,-0.12,4.0,0.7023959646910467,0.3153310104529616
-0.4,-0.36,6.0,-0.0110062893081761,0.1291793313069908
0.31,0.16,3.0,0.154292343387471,0.0415293342122611
0.53,0.54,1.0,-0.0142977291841883,0.1288620949510173
-0.04,0.05,1.0,-0.0445057028750643,0.0389447514098613
-0.16,-0.32,3.0,0.259877085162423,0.1866414021790621
0.12,0.15,2.0,0.0082796780389053,0.071907903552244
-0.06,-0.15,1.0,0.92646859313526,0.2594285714285715
-0.12,-0.13,3.0,0.0655737704918033,0.0172413793103447
-0.06,-0.03,2.0,0.0530973451327434,0.0
-0.33,-0.38,3.0,-0.0043196544276457,0.0558139534883721
-0.11,-0.12,1.0,-0.0125391849529781,0.1470588235294117
-0.01,0.01,2.0,0.0684210526315789,0.095240703214853
-0.17,-0.03,1.0,-0.0341296928327645,0.1207547169811322
-0.24,-0.18,2.0,-0.0333745364647712,0.1664392905866303
-0.07,-0.07,1.0,0.2879377431906615,0.1869565217391304
0.07,0.06,1.0,0.051980198019802,0.0074626865671643
-0.15,-0.23,1.0,0.0249976327999241,0.0497630331753553
-0.69,-0.51,2.0,-0.3768656716417911,0.0318021201413427
-0.34,-0.43,2.0,0.4073076923076923,0.1301890893284067
-0.6,-0.51,3.0,0.0254041570438798,-0.0368932038834952
-0.02,0.0,1.0,0.0625,0.2727272727272727
-0.18,-0.24,1.0,0.0818181818181817,-0.037037037037037
-0.05,-0.05,1.0,1.5543992431409652,0.0881321982974461
-0.15,-0.06,2.0,-0.0789473684210525,0.0335195530726257
-0.17,-0.13,3.0,0.3150792098572268,0.1398305084745763
-0.05,-0.07,2.0,0.3809523809523809,0.1086863955716415
-0.46,-0.12,2.0,0.461267605633803,0.0148698884758364
-0.54,-0.49,1.0,0.0076923076923076,0.1265164644714038
-1.68,-0.66,1.0,0.0446817713011944,0.161290322580645
0.13,0.1,1.0,0.4501347708894878,0.2954395241242564
-0.04,-0.05,2.0,0.2980769230769231,0.1934742143873864
-0.15,-0.16,1.0,-0.0151079136690647,0.1888998450485983
-0.18,-0.13,1.0,0.0093457943925234,0.3270339919008467
-0.05,-0.04,1.0,0.3877551020408163,0.0779816513761466
1.17,1.01,9.0,0.0116721871639711,0.0014837507940488
2.46,2.04,7.0,0.0544855291366501,0.0101812409521799
1.28,1.06,11.0,0.0233490618755101,0.015165195916263
0.89,0.78,17.0,-0.0074600386751113,-0.0099361411596293
2.72,2.55,6.0,-0.0044969325054886,-0.005267018278802
0.82,0.8,4.0,0.0458455609481023,0.0766334177885514
1.75,1.42,7.0,0.0276622132830053,0.006147541129436
0.37,0.36,2.0,0.0160762942779291,0.0190503269832242
-0.1,-0.18,11.0,-0.0083365396947544,0.0230794060684311
7.71,4.78,8.0,0.0194277815592418,0.0705103006387126
0.77,0.73,5.0,0.0187553129978244,0.0010170787010201
0.83,0.76,5.0,0.0189652303121665,-0.0382409261674855
1.18,1.14,5.0,0.0428006570747945,-0.0069159554117093
2.72,2.48,7.0,0.0148061952563316,-0.0273571007987097
9.09,6.48,11.0,-0.0027677054320599,0.0534622937581441
3.06,2.83,18.0,0.0298236241230998,0.0267145551610665
5.68,4.57,29.0,0.0343884449907805,-0.1248882265275709
0.04,-0.1,8.0,-0.033616961919375,0.0405506509052822
5.04,4.81,3.0,0.0761157681499544,-0.0085378942721879
0.94,0.83,8.0,0.0335382983406358,0.0090287155972907
1.31,1.32,1.0,-0.0344657140289386,-0.0072473146111039
-0.35,-0.21,13.0,-0.004930966469428,0.0378980269583903
0.59,0.59,5.0,-0.0028593936500358,0.0032068345133937
6.37,5.37,3.0,0.0528581000513552,-0.0236363261470634
3.18,2.87,7.0,0.0564440931037479,0.0142675780575927
1.74,1.58,5.0,-0.0379580092383038,0.0158867450934228
3.12,2.86,11.0,0.0190884013155872,-0.0088083436496858
5.02,4.49,7.0,0.0015705727606982,0.0116209140965053
1.17,0.96,4.0,-0.0287394733451524,0.032806805924558
2.16,2.09,2.0,0.0219361955016186,0.0336362658926963
3.71,3.15,6.0,-0.0575659009669805,-0.0184743755291107
1.33,1.05,6.0,0.066329276638225,0.0113268619901836
1.32,1.29,3.0,-0.0135076839261698,0.0214514270137835
3.76,3.18,7.0,-0.0073021955004335,0.0012513968257799
1.57,1.38,7.0,0.0171308591137793,0.0177977118464214
-1.69,-1.71,6.0,-0.0136792452830187,0.0515970515970514
1.46,1.48,3.0,0.0806302131603338,0.0114613180515759
5.06,4.94,3.0,-0.0060141461764815,0.0164420457932836
1.38,1.02,6.0,-0.0400946690910702,0.0217574402562121
2.13,1.63,1.0,0.0364885392951468,0.0268391212438694
2.23,1.62,4.0,0.0808896336354634,0.0575583957690613
5.64,4.85,4.0,0.0267211405951144,0.0323633384734514
0.73,0.5,1.0,0.0139344090141457,0.0074195958127427
0.39,0.39,2.0,0.0118997845032253,0.0241901517487186
0.88,0.52,5.0,-0.0125414976023607,0.0328812166050143
2.66,2.03,1.0,0.0137816999576985,0.0157887493128192
0.81,0.73,5.0,0.0210608446951818,0.0116949679848616
4.72,7.0,2.0,-0.0641512125534951,-0.0359997097633535
-0.3,-0.31,8.0,-0.0118454935622317,-0.0032883350640359
0.76,0.78,7.0,0.1317013129102844,0.06183757510295
1.16,0.94,5.0,0.0200980574530778,0.001740127979517
0.84,0.87,3.0,0.012365515713187,-0.0201522626032005
2.06,1.53,2.0,-0.0053362972483336,-0.0453646812628117
0.84,0.49,3.0,0.0281615523327147,-0.0015455795738026
0.3,0.3,4.0,0.0124610910366917,0.0148786255135822
0.43,0.33,2.0,0.1188311688311689,0.0420223866439004
1.21,1.0,6.0,0.032019199620163,-0.0148919004366534
1.57,1.08,3.0,0.0353251549146069,0.0689906213968263
0.28,0.33,5.0,0.0807097886944163,0.0486426759029472
1.17,1.1,2.0,0.0345525568150812,0.0054208218264995
1.11,0.84,6.0,0.0595083996759586,-0.0178681764486539
1.25,1.21,5.0,0.0693930823928736,-0.0033585243887753
0.56,0.52,4.0,0.0396293919961527,0.0005149692618704
1.18,0.96,1.0,0.0567726481816446,0.0410647469760427
1.0,0.81,3.0,0.052304964539007,0.0132029339853301
1.21,1.09,3.0,0.0216368635763899,-0.0320346320849487
0.15,0.09,2.0,0.0467858618210885,0.0461765803117713
1.05,0.73,3.0,0.0230375383269501,0.0230572409997769
2.0,0.84,3.0,0.0090644316888741,0.0269399007499637
0.58,0.51,3.0,0.0210291232816091,0.0031418099535249
1.16,1.17,2.0,0.0545094388591964,0.0071292585843751
0.59,0.53,5.0,0.0101639487763296,-0.0006263883713368
1.41,1.13,3.0,0.0415986976127891,0.0199434726227771
2.59,2.1,5.0,-0.0394016782196279,0.1183923110528615
0.32,0.28,4.0,-0.0092166262022274,0.0042604775337311
1.19,1.06,2.0,0.0879785216570994,0.0062878593121034
0.72,0.7,2.0,0.0124998755006355,0.0210526337642307
0.41,0.52,2.0,0.0583950648269253,0.013474485892396
0.44,0.29,1.0,-0.0134321445113477,0.0154781647318962
0.53,0.44,5.0,0.0157756818783061,-0.0524121860434505
0.21,0.27,1.0,0.0126705310316137,-0.0167937263905277
1.08,0.66,2.0,0.012311282210929,0.0208757602275191
0.9,0.51,4.0,0.0769302961642108,0.0091622763759671
0.3,0.26,3.0,-0.0192994996426018,0.0376789751318764
0.15,0.18,4.0,0.0191781228500842,0.0306407472944718
0.1,0.14,2.0,-0.0014340344168261,-0.0766837481698389
0.86,1.06,2.0,0.0386212536429138,0.0356713406653457
1.08,0.91,3.0,0.0380683619283821,0.0381540463670047
0.16,0.12,4.0,-0.0548848006692835,-0.0319917334226746
0.55,0.58,3.0,0.0043269297473857,0.060790280523622
-4.65,-3.82,3.0,-0.018429003021148,-0.1484976409237647
0.99,0.77,1.0,0.0880653131259547,0.0187040768100197
0.68,0.59,1.0,0.0771857843461496,0.0571428183986293
0.64,0.54,2.0,0.0980504241923083,0.0062266158617108
0.41,0.4,1.0,0.0826747302889594,0.0287320187230555
0.08,0.13,3.0,-0.0058207217694995,0.088972431077694
0.76,0.74,1.0,-0.0313666915608663,0.0747359870024371
0.49,0.5,1.0,0.0028946234672959,-0.0106145525609939
1.1,0.91,1.0,0.0417023682445796,0.0225560188798792
0.38,0.39,4.0,-0.0303326852514975,0.0874867514006285
1.45,1.17,2.0,0.0477169080253017,-0.0018484332521211
0.49,0.42,2.0,-0.0233568712656164,0.0378874856486795
0.8,0.79,3.0,0.0278804231719747,0.0397444999509659
0.42,0.3,1.0,0.0446283866799561,-0.00502508091583
0.53,0.57,3.0,0.0298850702010371,0.0238313386182797
0.58,0.5,1.0,0.0425486911511334,-0.0098524039916749
-0.17,-0.13,1.0,-0.0310216752510392,0.037542812911004
-0.04,0.01,1.0,0.0296367112810707,0.0621052631578946
-0.25,-0.23,1.0,-0.1028037383177571,-0.0252100840336134
-0.18,-0.13,1.0,0.1178343949044584,-0.0813648293963255
4.38,4.19,5.0,0.0607875127712569,0.0769979129748992
0.18,0.29,6.0,-0.0308483441291553,0.0118577235687713
0.18,0.06,5.0,0.0105443521813628,0.0254718287111808
-0.32,-0.36,4.0,-0.0127919911012236,0.0234148008887371
0.05,0.08,5.0,0.0457070504911769,-0.0298329329251426
0.42,0.38,6.0,-0.0330812132324851,0.0001743071291617
0.58,0.58,6.0,0.050027010952901,0.0340164115285432
1.04,1.03,1.0,-0.0108452441255765,0.0183588097691256
0.78,0.72,3.0,0.0128650156642349,-0.044241157125857
0.43,0.5,1.0,0.0794824521198456,-0.018808780406196
0.57,0.54,1.0,0.0038518472495814,0.0517298217134121
-0.2,-0.19,4.0,-0.0089285714285713,0.0526315789473683
-4.41,-3.94,2.0,0.1173416407061265,0.0630401626842906
0.74,0.58,5.0,0.005344531399122,0.0993362831858406
0.22,0.02,4.0,0.074233825198638,-0.0473513513513512
0.17,0.13,3.0,-0.0205479452054794,0.0033333333333334
0.33,0.32,1.0,-0.0474717184049128,-0.0439882172083301
0.64,0.5,6.0,0.076366792016199,0.0320088300220751
-0.02,0.03,1.0,-0.0543014032946919,0.0434782608695651
0.0,-0.02,1.0,-0.1142857142857143,-0.0577617328519854
-0.15,-0.12,2.0,-0.0761904761904761,-0.0604467805519053
0.1,0.13,1.0,0.009501187648456,-0.0627253064167266
0.39,1.39,2.0,0.0655340108295641,0.0648888476007596
0.16,0.11,2.0,-0.0398162468451394,0.046178323486004
1.33,1.26,1.0,-0.0436202675300522,0.0580124776993757
-0.47,-0.5,2.0,-0.1677419354838709,-0.0121951219512196
0.64,0.67,6.0,-0.0805176561244117,0.0775602941160911
-0.52,-0.23,3.0,-0.0658263362311372,0.1650446397420839
0.22,-0.03,2.0,-0.150204081632653,0.1451612903225807
-0.38,-0.29,1.0,-0.0071090047393362,0.0672947510094212
-0.09,-0.08,3.0,-0.1951219512195121,-0.0214592274678112
1.4,1.4,1.0,-0.1313063815569662,-0.0692307692307692
0.13,-0.18,1.0,0.0567823343848581,0.0191570881226055
-0.17,-0.07,2.0,-0.0759493670886076,-0.0428134556574923
-0.11,-0.14,1.0,-0.1242236024844721,-0.0243902439024389
-0.01,-0.05,4.0,-0.0151445617255621,0.0192700068011788
0.78,0.76,7.0,-0.0341223495224848,-0.0464259345485025
0.88,0.88,10.0,-0.0229990800367985,-0.0798679867986799
0.28,0.16,1.0,-0.0214285445254334,0.063360917157931
0.64,0.68,3.0,0.0418741509861937,-0.026628431275692
1.11,1.17,12.0,0.031545006812504,-0.0684930164039232
0.32,0.31,1.0,-0.0400200635494276,-0.1328387943446176
0.15,0.25,1.0,-0.0069576418586277,-0.0583405006599827
1.02,0.91,7.0,0.0169097390585661,-0.0134914153311321
-0.42,-0.44,5.0,0.0312714776632303,0.1239349341595661
6.2,5.42,10.0,0.0317102793419452,0.0502836800533985
-0.09,-0.16,3.0,-0.0134104330708662,0.1313181989213596
0.78,0.72,4.0,-0.0161862000015911,0.0204737195579032
0.72,0.54,2.0,0.0663522523987638,0.0082801449025358
0.51,0.73,4.0,-0.0346854791299235,0.0461880912632166
-0.44,-1.11,4.0,0.1021720250112656,0.0707211100564448
-0.33,1.45,1.0,0.0203784570596796,0.0282973621103117
0.1,0.15,3.0,-0.0351035103510349,0.1378122308354867
-0.26,-0.43,5.0,-0.0081967213114755,-0.0103448275862069
0.16,-0.88,3.0,0.1038291605301913,0.0836538461538463
0.15,-0.09,1.0,0.2084805744761086,-0.0163609598393451
-0.01,-0.05,2.0,0.529313232830821,0.0745033112582782
0.3,0.23,5.0,0.1251719394773041,-0.0789473684210525
0.32,-0.02,5.0,-0.1304347826086956,0.2227564102564101
0.08,0.04,2.0,0.0907643312101909,0.048854961832061
0.78,0.72,5.0,0.0204708290685773,0.0184320266889073
1.49,1.41,10.0,-0.0203235143935031,-0.0170109333659258
-0.21,-0.3,4.0,-0.0868686868686869,0.0932400932400934
0.0,0.03,3.0,-0.0599999929137493,0.0546074169094856
-0.78,-0.99,4.0,0.0286975717439292,0.0302457466918715
