id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
92103-16971453,9,12318,54296,USA,7/12/21,0,0,Listed for sale,1626050000000.0,795000,541,San Diego,CA,1973,3535 1st Ave UNIT 7A,92103.0,-117.1635208,32.74230957,0,Prestigious Century Plaza Towers designed by renowned Mid-Century architect  William Krisel. Unit 7A located on the northeast corner offers a spacious floor plan overlooking Hillcrest Balboa Park and the Laguna Mountain Range. Great Views! Big rooms!!  Large Kitchen and Breakfast Nook Large Master Bedroom with a roomy walk-in closet full Laundry Room with lots of storage Large Balcony too! Incredible Common Area with fantastic Panoramic views! Take a 5 minute walk to Hillcrest and 10 minute walk to Balboa Park the Zoo and Museums.  Excellent location! Equipment:  Dryer Washer Sewer:  Sewer Connected Topography: LL,USD,1470,1470.0,sqft,2,2,0,1,1,1,Multi/Split,0,1,0,0,CONDO,San Diego County
92103-16971899,9,12319,54296,USA,7/12/21,0,0,Listed for sale,1626050000000.0,539000,577,San Diego,CA,1971,3266 1st Ave UNIT 33,92103.0,-117.1642838,32.73934555,0,At almost 1000 sq. feet this large top-floor unit is ideal. Dual living spaces create an expansive open floor plan that allow for two distinct areas for gathering or a separate office area. An adjacent master suite master bath and large closet provide a private retreat. Bamboo flooring is a recent addition. Patio deck brings the outdoors in or close off with with the plantation shutters. Pool available guest suite and recent building renovation complete the picture for this prefect location.  Steps to Balboa Park shopping coffee shops restaurants - just about everything you would want is within walking distance. This neighborhood is ideal. The amenities are also fantastic. Guest suite available for your out of town guests community room pool with changing room and bath and recent complex renovations. Water and hot water are included in your HOA fee. Laundry is in the common area (owners may install laundry inside of condos wth HOA approval). Complex Features:  Equipment: Garage Door Opener Sewer:  Sewer Connected Topography: LL,USD,934,934.0,sqft,2,1,0,1,1,1,One,0,1,0,0,CONDO,San Diego County
92108-2069610004,9,12323,54296,USA,7/11/21,0,0,Listed for sale,1625960000000.0,499000,487,San Diego,CA,1992,2250 Camino De La Reina UNIT 213,92108.0,-117.1427078,32.77193069,0,Move-in ready in desirable River Colony! Upgraded single-story home on second floor with views of hills and lush landscaping. The spacious split floor plan each bedroom with full bath is ideal for creating separate living areas. Abundant closet space in both bedrooms. Other features include central AC upgraded flooring newer refrigerator plantation shutters wood burning fireplace crown molding new bath tubs in-unit laundry and 2 side by side parking spaces in underground garage. Resort-like gated community with large pool hot tub fitness center club house. Located along San Diego river with walking & biking trails. Minutes to trolley shopping dog hotel Starbucks restaurants! Complex Features:  Equipment:  Dryer Washer Sewer:  Sewer Connected Topography: LL,USD,1025,1025.0,sqft,2,2,0,1,2,1,One,0,1,0,0,CONDO,San Diego County
92103-65398718,9,12324,54296,USA,7/10/21,0,0,Sold,1573170000000.0,1700000,648,San Diego,CA,2005,2500 6th Ave UNIT 808,92103.0,-117.1598663,32.73168564,0,Classic timeless prestigious Park Laurel luxury residence with expansive bay and city views. Steps from Balboa Park in the heart of Bankers Hill this 8th floor single story 2625 sq. ft. unit features 2 bedroom 1 den/office or 3rd bedroom space and 2.5 bathrooms. The kitchen features Viking appliances and a 6-burner gas cook top. The master ensuite bedroom with walk in closet and private entrance to balcony makes for an elegant retreat. 10 foot ceilings showcase views from all rooms with pristine wood flooring and tile throughout the home. Elevator access to private foyer combined with professional 24-hr. concierge service grand lobby entrance pool and fitness center makes this property an excellent choice.,USD,2625,2625.0,sqft,3,2,0,1,2,1,One,0,1,0,0,CONDO,San Diego County
92105-17011068,9,12325,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,549900,671,San Diego,CA,1930,3418 Menlo Ave,92105.0,-117.0947571,32.74153519,0,Charming Updated Cottage Bungalow on Secluded City Heights End Street! Enjoy Canyon Breezes on Double Lot.  Updated Kitchen Newer Appliances Newer Windows Upgraded Electrical Lovely Hardwood Flooring throughout Remodeled Bathroom!  Laundry Room!! 1 Car Detached Garage AND Studio/Workshop which can be made into Separate Granny Flat. Located near City Heights Village. Equipment:  Range/Oven Sewer:  Sewer Connected Topography:,USD,820,820.0,sqft,1,3,0,1,1,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92104-2069707169,9,12326,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,1250000,0,San Diego,CA,1940,4368 35th St #72,92104.0,-117.1183701,32.75667191,0,Excellent opportunity in the Metro Area with huge upside potential...FIXER UPPER income property (Home & Duplex) in North Park.  The front home is 2 Bed 1 Bath with laundry room and driveway parking renting for $900 per month the upstairs duplex is 3 Bed 2 Bath and a 2 car garage renting for $900 the downstairs duplex is 1 Bed 1 Bath with a 1 car garage renting for $650 43x122 lot (5268 sq. ft.) with alley access.  LONG TERM TENANTS AND THE RENTS ARE EXTREMELY LOW.  Hurry on this one it will go fast! Sewer: Sewer Connected Unit # for Unit 1: 4372 Unit # for Unit 2: 4368 Unit # for Unit 3: 4370 Number of Furnished Units: 0,USD,0,0.0,sqft,0,0,0,0,0,0,One,0,0,0,0,MULTI_FAMILY,San Diego County
92102-17076305,9,12327,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,725000,690,San Diego,CA,1940,1812 Bancroft St,92102.0,-117.1248169,32.72472,0,Available Now – A remarkably valued investment opportunity that’s too good to miss! 1940s Craftsman build with homes in the neighborhood valued at well over $1million. This home features a 3-bedroom 1-bath floorplan room for an ADU front and rear porches 4+car off-street parking a detached garage and a generous private backyard. Quietly unavailable for over 50 years and now it’s perfectly situated in the heart of the city that has since grown up around it. Facing east on an elevated view lot this location also enjoys consistent coastal breezes and a unique deep front setback and additional street parking. As a working fixer-upper there’s high potential for the savvy and creative investor who recognizes in part the tremendous value of the location; minutes from downtown the SD bay Balboa Park the Zoo and all the popular South Park/North Park restaurants markets and nightlife. The home’s roof windows and exterior finish have recently been updated and yet there’s plenty left to do as you choose what renovations you want to tackle first to make 1812 Bancroft a treasure for the next 50 years! Take advantage of this fantastic opportunity and the possibilities that await you! So if you’re already thinking Demo-Day come and see!,USD,1051,1051.0,sqft,1,3,0,1,1,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92103-16971669,9,12328,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,399000,590,San Diego,CA,1970,3431 Park Blvd APT 204,92103.0,-117.1470947,32.74182129,0,"""Variable range listing $375000-$399000  LOCATION! The one youve been waiting for: affordable walkable pet-friendly in a smaller HOA with a courtyard pool and gated secure parking. Balboa Park the Zoo Morley Field and cool neighborhood shops and restaurants are only blocks away. This unit has tons of natural light with big windows and LOTS of closets for all of your fabulous things. Interior features include gray tone laminate wood flooring and new kitchen countertops and tiled backsplash. Lifes good at Park Royal!""",USD,676,676.0,sqft,1,1,0,1,1,1,One,0,1,0,0,CONDO,San Diego County
92103-16970281,9,12329,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,847000,880,San Diego,CA,2001,735 Robinson Ave,92103.0,-117.1575241,32.74677658,0,"""Welcome to Hillcrest! From the moment you approach the well shaded front porch with expansive brickwork youll appreciate that this home is loaded with character!  This craftsman style single family home is worthy of a closer look. Retaining that timeless old world charm the living space boasts coffered ceilings original wood bult-ins and cabinetry and hardwood floors throughout; it also offers the opportunity to refresh if one so desires. Large sun drenched back porch surrounded by lush vegetation inspired by Santa Cruz CA.  Additional side decking with a wooden spa and a bit more privacy. Clean white subway tiles in the updated bathroom as well as other custom features you are sure to appreciate.  Come on by this 2 bedroom 1 bath home and get a feel for this vibrant area youve heard so much about.  Close to Balboa Park the San Diego Zoo Morley Field etc. all within walking distance.  Also a short walk to conveniences like Whole foods and a limitless array of restaurants and coffee houses including Bario Starr Breaskfast B*tch Pho on 5th Arrivederci Better Buzz Coffee and so much more from this walkable gem!  **3D MATTERPORT TOUR**: https://tours.previewfirst.com/ml/113923#threed""",USD,962,962.0,sqft,1,2,0,0,0,0,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92105-17010586,9,12330,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,579000,804,San Diego,CA,1929,4167 Dwight St,92105.0,-117.1052399,32.74386597,0,Pleased to introduce this Completely Revived Spanish Bungalow. Situated in the up and coming neighborhood of Castle in the City of San Diego. This home is truly move in ready. Fully remodeled and flooded with light. New Kitchen Bathroom landscaping energy efficient dual pane windows mini-split and upgrades throughout! House Garage and Driveway pergola all have brand new roofs!  A five minute walk to Central Ave Mini Park and footbridge across the 15 freeway. Close to everything San Diego has to offer! Sewer:  Sewer Connected Public Sewer Topography: LL,USD,720,720.0,sqft,1,2,0,1,1,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92103-16971708,9,12332,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,399000,693,San Diego,CA,1960,1740 Upas St APT 24,92103.0,-117.1463623,32.74148941,0,"Own a piece of San Diego history! This mid-century modern style complex was designed by innovative Master Architects Lloyd Ruocco and Homer Delawie. Recently designated historic and Mills Act approved! Upas Park is one of only a few residential buildings in San Diego that are Mills Act approved allowing for a substantial reduction in annual property taxes. This top floor end unit residence is ""turn-key"" featuring  matte black kitchen and bathroom fixtures and faucets Whirlpool stainless steel appliances grey quartz kitchen countertops with breakfast bar entry wide plank laminate flooring repainted interior with new baseboards oversized windows and patio sliding doors which allow for an abundance of natural sunlight recessed kitchen and living room lighting pendant lighting and more! All with an open concept layout. Complex Features:  Equipment:  Range/Oven Sewer:  Sewer Connected Topography: LL",USD,576,576.0,sqft,1,1,0,0,0,0,One,0,0,0,0,CONDO,San Diego County
92104-2139903149,9,12333,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,480000,571,San Diego,CA,1991,4353 Felton St #1,92104.0,-117.1208191,32.75634003,0,Newly updated North Park condo has it all! This condo is walking distance to all the fun that North Park offers. Bright and Airy new laminate wood floors throughout updated baths large living room with gas fireplace attached two car tandem garage with room for storage two outdoor areas for pets and grilling. Easy freeway access and right in the heart of all of metro-central San Diego. Equipment:  Range/Oven Sewer:  Sewer Connected Topography: LL,USD,840,840.0,sqft,2,2,0,1,2,1,One,0,1,0,0,CONDO,San Diego County
92116-16954943,9,12334,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,775000,1117,San Diego,CA,1927,2437 Monroe Ave,92116.0,-117.1380081,32.75894547,0,Charming craftsman bungalow in University Heights. Turn key home with wood burning fireplace in the living room and beautiful bamboo and laminate flooring stainless steel appliances butcher block counter tops walk in shower and in home washer and dryer. Architectural Style:  Craftsman/Bungalow View:  Craftsman/Bungalow Equipment:  Dryer Washer Sewer:  Sewer Connected Topography: LL,USD,694,694.0,sqft,1,2,0,1,0,0,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92105-17078910,9,12335,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,659000,388,San Diego,CA,1980,1455 Cactusridge St,92105.0,-117.115303,32.71959305,0,"""Spectacular and perfectly designed! This home is beautiful on the inside and out. From the open entryway to the stunning kitchen with stone countertops and lots of natural light you will feel the comfort of home. With three bedrooms all with a dedicated bathroom the versatility is unparalleled. The lower level features a bedroom or convertible office space next to a bathroom and the upstairs level has a private master bedroom with attached bath and and a second master bedroom and bath for ultimate comfort. The possibilities are endless from the manicured lawn to the backyard perfect for grilling and entertaining this is the home you want and deserve. It wont last long... Your time is now. Equipment:  Range/Oven Sewer:  Sewer Connected Topography: RSLP""",USD,1698,1698.0,sqft,3,3,0,1,1,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
